"TOA5","45736","CR1000X","45736","CR1000X.Std.07.02","CPU:GCF_2_Lorenz.CR1X","948","low_freq"
"TIMESTAMP","RECORD","BattV_Min","BattV_Avg","PTemp_C_Avg","SR01Up_Avg","SR01Dn_Avg","IR01Up_Avg","IR01Dn_Avg","NR01TC_Avg","NR01TK_Avg","NetRs_Avg","NetRl_Avg","Albedo_Avg","UpTot_Avg","DnTot_Avg","NetTot_Avg","IR01UpCo_Avg","IR01DnCo_Avg","VWC_1_Avg","EC_1_Avg","T_1_Avg","P_1","PA_1","VR_1","SHF_Avg","TCAV_Avg","AirTC_Avg","RH"
"2024-04-25 17:05:00",4750,12.64,12.64,24.06,266.9,103.5,-104.2,21.77,13.99,287.1,163.3,-126,0.388,162.7,125.3,37.37,281.2,407.2,0.033,0.011,10.15,3.1373,1.2094,1.0146,-425.9974,12.65,11.83,35.11
"2024-04-25 17:06:00",4751,12.63,12.64,23.98,261.3,101,-104.1,21.83,13.98,287.1,160.3,-125.9,0.387,157.2,122.8,34.39,281.3,407.2,0.033,0.011,10.13,3.1417,1.2094,1.0139,-426.1434,12.66,11.75,35.8
"2024-04-25 17:07:00",4752,12.64,12.64,23.91,250.5,96.4,-104.5,21.72,13.99,287.1,154.1,-126.2,0.385,146.1,118.2,27.89,280.9,407.2,0.033,0.011,10.11,3.1429,1.2094,1.0138,-418.8111,12.66,11.67,37.18
"2024-04-25 17:08:00",4753,12.62,12.63,23.84,167.2,60.44,-104.3,20.56,13.93,287.1,106.7,-124.8,0.358,62.91,81,-18.09,280.9,405.7,0.033,0.011,10.07,3.1389,1.2094,1.0144,-414.5909,12.67,11.58,37.64
"2024-04-25 17:09:00",4754,12.61,12.62,23.77,56.84,14.26,-103.8,18.34,13.7,286.9,42.58,-122.1,0.235,-46.96,32.6,-79.56,280.1,402.3,0.033,0.011,10.03,3.1429,1.2094,1.0138,-411.9193,12.7,11.26,38.65
"2024-04-25 17:10:00",4755,12.62,12.63,23.69,35.36,6.187,-102.6,16.63,13.39,286.5,29.17,-119.3,0.175,-67.27,22.81,-90.1,279.6,398.9,0.033,0.011,9.98,3.1441,1.2094,1.0136,-404.0442,12.78,10.97,40.06
"2024-04-25 17:11:00",4756,12.61,12.63,23.6,33.14,5.225,-101.8,15.53,13.07,286.2,27.92,-117.4,0.158,-68.7,20.75,-89.5,278.7,396,0.033,0.011,9.92,3.1342,1.2094,1.015,-402.0568,12.88,10.66,40.54
"2024-04-25 17:12:00",4757,12.61,12.64,23.5,33.2,6.564,-100.6,15.51,12.81,286,26.63,-116.2,0.198,-67.44,22.08,-89.5,278.5,394.6,0.033,0.011,9.88,3.1385,1.2094,1.0144,-391.6478,12.98,10.55,40
"2024-04-25 17:13:00",4758,12.61,12.63,23.38,33.29,7.26,-100.4,15.39,12.56,285.7,26.03,-115.8,0.218,-67.16,22.65,-89.8,277.3,393.2,0.033,0.011,9.84,3.1401,1.2094,1.0142,-384.4102,13.07,10.55,40.45
"2024-04-25 17:14:00",4759,12.61,12.64,23.24,33.2,8.97,-99.6,15.15,12.35,285.5,24.24,-114.8,0.27,-66.44,24.12,-90.6,277,391.8,0.033,0.011,9.8,3.1349,1.2094,1.0149,-369.1296,13.15,10.53,41.02
"2024-04-25 17:15:00",4760,12.61,12.64,23.09,31.99,8.27,-99,14.88,12.11,285.3,23.72,-113.8,0.258,-66.97,23.15,-90.1,276.5,390.3,0.033,0.011,9.75,3.1124,1.2083,1.0148,-367.3015,13.22,10.45,41.42
"2024-04-25 17:16:00",4761,12.62,12.63,22.93,32.18,8.57,-97.9,14.98,11.87,285,23.61,-112.8,0.266,-65.69,23.55,-89.2,276.3,389.2,0.033,0.011,9.7,3.1421,1.2094,1.0139,-356.2996,13.28,10.35,42.1
"2024-04-25 17:17:00",4762,12.61,12.63,22.76,31.78,8.14,-97,15.14,11.61,284.8,23.63,-112.1,0.256,-65.18,23.28,-88.5,275.8,387.9,0.033,0.011,9.64,3.1413,1.2094,1.014,-346.7165,13.35,10.2,42.5
"2024-04-25 17:18:00",4763,12.61,12.63,22.58,31.71,8.2,-96.3,15.13,11.37,284.5,23.51,-111.4,0.259,-64.56,23.33,-87.9,275.3,386.7,0.033,0.011,9.58,3.1393,1.2094,1.0143,-338.5472,13.4,10.05,42.44
"2024-04-25 17:19:00",4764,12.63,12.63,22.4,31.1,8.53,-95.7,15.12,11.15,284.3,22.57,-110.8,0.274,-64.57,23.65,-88.2,274.7,385.5,0.033,0.011,9.53,3.1373,1.2094,1.0146,-328.0693,13.47,9.91,42.83
"2024-04-25 17:20:00",4765,12.61,12.63,22.21,30.26,9.28,-95.2,15.28,10.99,284.1,20.98,-110.5,0.307,-64.96,24.56,-89.5,274.4,384.9,0.033,0.011,9.45,3.1413,1.2094,1.014,-320.7083,13.51,9.87,43.72
"2024-04-25 17:21:00",4766,12.6,12.63,22.02,29.99,10.14,-94.5,15.51,10.84,284,19.85,-110,0.338,-64.49,25.66,-90.1,274.3,384.3,0.033,0.011,9.4,3.1381,1.2094,1.0145,-307.9455,13.52,9.89,44.07
"2024-04-25 17:22:00",4767,12.61,12.63,21.82,30.2,10.71,-93.8,15.64,10.68,283.8,19.49,-109.4,0.355,-63.56,26.35,-89.9,274.2,383.6,0.033,0.011,9.35,3.1175,1.2083,1.014,-293.2025,13.55,9.87,43.65
"2024-04-25 17:23:00",4768,12.62,12.63,21.63,30.18,10.71,-93.3,15.55,10.51,283.7,19.46,-108.9,0.355,-63.13,26.26,-89.4,273.8,382.6,0.033,0.011,9.29,3.1404,1.2094,1.0141,-284.7911,13.59,9.81,43.48
"2024-04-25 17:24:00",4769,12.63,12.63,21.44,29.71,10.85,-92.8,15.68,10.35,283.5,18.87,-108.4,0.365,-63.05,26.53,-89.6,273.5,382,0.033,0.011,9.24,3.144,1.2094,1.0136,-276.5131,13.63,9.72,43.74
"2024-04-25 17:25:00",4770,12.63,12.63,21.25,29.76,10.73,-92.2,15.39,10.2,283.3,19.03,-107.6,0.36,-62.48,26.11,-88.6,273.2,380.9,0.033,0.011,9.18,3.1384,1.2094,1.0144,-270.7159,13.66,9.63,44.19
"2024-04-25 17:26:00",4771,12.63,12.63,21.05,29.29,11.34,-91.9,15.48,10.07,283.2,17.95,-107.4,0.387,-62.66,26.82,-89.5,272.9,380.3,0.033,0.011,9.1,3.1135,1.2083,1.0146,-263.769,13.67,9.6,45.07
"2024-04-25 17:27:00",4772,12.62,12.63,20.86,28.6,11.4,-91.3,15.48,9.95,283.1,17.2,-106.8,0.399,-62.75,26.88,-89.6,272.9,379.7,0.033,0.011,9.01,3.138,1.2094,1.0145,-253.5119,13.69,9.57,44.79
"2024-04-25 17:28:00",4773,12.62,12.63,20.67,28.06,11.05,-91,15.5,9.82,283,17.01,-106.5,0.394,-62.96,26.55,-89.5,272.5,379,0.033,0.011,8.93,3.1099,1.2083,1.0151,-244.8923,13.7,9.58,44.97
"2024-04-25 17:29:00",4774,12.62,12.62,20.48,27.77,11.56,-90.8,15.54,9.71,282.9,16.22,-106.3,0.416,-63.01,27.1,-90.1,272.2,378.5,0.033,0.011,8.86,3.136,1.2094,1.0148,-237.8622,13.71,9.54,45.58
"2024-04-25 17:30:00",4775,12.61,12.62,20.29,27.24,11.35,-90.3,15.59,9.59,282.7,15.89,-105.9,0.417,-63.03,26.94,-90,272.1,377.9,0.033,0.011,8.79,3.1395,1.2094,1.0143,-230.1642,13.72,9.5,45.78
"2024-04-25 17:31:00",4776,12.62,12.62,20.11,26.65,11.29,-90,15.72,9.48,282.6,15.36,-105.7,0.423,-63.31,27,-90.3,271.8,377.5,0.033,0.011,8.75,3.1431,1.2094,1.0137,-218.7968,13.73,9.45,46.04
"2024-04-25 17:32:00",4777,12.62,12.62,19.92,25.93,11.57,-89.7,15.73,9.38,282.5,14.36,-105.4,0.446,-63.73,27.3,-91,271.6,377,0.033,0.011,8.69,3.1352,1.2094,1.0149,-213.9123,13.74,9.38,45.61
"2024-04-25 17:33:00",4778,12.62,12.62,19.74,25.06,11.71,-89.4,15.79,9.29,282.4,13.34,-105.2,0.468,-64.39,27.5,-91.9,271.4,376.6,0.033,0.011,8.63,3.138,1.2094,1.0145,-211.4365,13.75,9.33,47.44
"2024-04-25 17:34:00",4779,12.62,12.62,19.56,24.82,12.47,-89.1,15.83,9.2,282.4,12.35,-104.9,0.502,-64.28,28.31,-92.6,271.3,376.2,0.033,0.011,8.57,3.1463,1.2094,1.0133,-207.8432,13.75,9.32,46.92
"2024-04-25 17:35:00",4780,12.62,12.62,19.39,23.94,11.64,-88.9,15.71,9.1,282.3,12.3,-104.6,0.486,-64.92,27.35,-92.3,271,375.6,0.033,0.011,8.53,3.1336,1.2094,1.0151,-204.857,13.74,9.27,46.92
"2024-04-25 17:36:00",4781,12.62,12.62,19.21,23.45,12.22,-88.4,15.81,9.03,282.2,11.23,-104.2,0.521,-64.97,28.03,-93,271,375.3,0.033,0.011,8.47,3.1177,1.2083,1.014,-197.5667,13.75,9.28,46.94
"2024-04-25 17:37:00",4782,12.62,12.62,19.04,23.54,12.02,-88,15.77,8.95,282.1,11.53,-103.8,0.51,-64.47,27.79,-92.3,271.1,374.9,0.033,0.011,8.42,3.136,1.2094,1.0148,-187.5422,13.75,9.23,46.07
"2024-04-25 17:38:00",4783,12.62,12.62,18.87,23.23,12.81,-88,15.79,8.9,282.1,10.42,-103.8,0.551,-64.77,28.6,-93.4,270.8,374.6,0.033,0.011,8.4,3.1375,1.2094,1.0146,-183.8459,13.74,9.27,45.8
"2024-04-25 17:39:00",4784,12.62,12.62,18.71,22.74,12.5,-88.1,15.53,8.84,282,10.24,-103.6,0.55,-65.34,28.03,-93.4,270.4,374,0.033,0.011,8.36,3.1427,1.2094,1.0138,-175.7665,13.74,9.31,46.45
"2024-04-25 17:40:00",4785,12.61,12.62,18.54,21.81,11.69,-87.8,15.39,8.77,281.9,10.12,-103.2,0.536,-66.02,27.09,-93.1,270.3,373.6,0.033,0.011,8.32,3.1399,1.2094,1.0142,-171.751,13.75,9.21,46.29
"2024-04-25 17:41:00",4786,12.61,12.62,18.38,20.75,11.62,-87.8,15.38,8.71,281.9,9.13,-103.1,0.56,-67.02,27,-94,270.1,373.2,0.033,0.011,8.29,3.1442,1.2094,1.0136,-170.5681,13.73,9.16,47.53
"2024-04-25 17:42:00",4787,12.61,12.61,18.22,19.9,11.69,-87.5,15.27,8.65,281.8,8.21,-102.8,0.587,-67.64,26.96,-94.6,270,372.8,0.033,0.011,8.25,3.1391,1.2094,1.0143,-165.0146,13.75,9.15,47.52
"2024-04-25 17:43:00",4788,12.6,12.61,18.06,19.04,11.35,-87.3,15.16,8.58,281.7,7.683,-102.4,0.596,-68.25,26.51,-94.8,269.9,372.4,0.033,0.011,8.2,3.1391,1.2094,1.0143,-163.2558,13.73,9.12,47.1
"2024-04-25 17:44:00",4789,12.61,12.61,17.91,18.41,11.49,-87.2,15.13,8.53,281.7,6.916,-102.3,0.624,-68.78,26.63,-95.4,269.8,372.1,0.033,0.011,8.16,3.143,1.2094,1.0137,-163.5453,13.73,9.08,46.83
"2024-04-25 17:45:00",4790,12.61,12.61,17.76,17.44,11.26,-87.1,15.15,8.47,281.6,6.176,-102.3,0.646,-69.71,26.41,-96.1,269.5,371.8,0.033,0.011,8.13,3.1395,1.2094,1.0143,-159.9279,13.73,9.07,47.2
"2024-04-25 17:46:00",4791,12.61,12.61,17.61,16.57,10.81,-87,14.92,8.42,281.6,5.765,-101.9,0.652,-70.41,25.72,-96.1,269.4,371.3,0.033,0.011,8.08,3.1391,1.2094,1.0143,-156.4941,13.73,9.02,47.27
"2024-04-25 17:47:00",4792,12.61,12.61,17.46,15.63,10.69,-86.9,14.94,8.37,281.5,4.946,-101.8,0.684,-71.25,25.62,-96.9,269.2,371.1,0.033,0.011,8.03,3.1407,1.2094,1.0141,-154.1434,13.73,8.99,47.65
"2024-04-25 17:48:00",4793,12.61,12.61,17.32,14.75,11,-86.9,14.98,8.32,281.5,3.749,-101.8,0.746,-72.12,25.98,-98.1,269,370.9,0.033,0.011,7.998,3.1414,1.2094,1.014,-150.8383,13.74,8.98,48.44
"2024-04-25 17:49:00",4794,12.61,12.61,17.17,13.81,10.8,-86.6,14.68,8.26,281.4,3.009,-101.3,0.782,-72.79,25.48,-98.3,269,370.3,0.033,0.011,7.968,3.1398,1.2094,1.0142,-152.8876,13.75,8.96,48.21
"2024-04-25 17:50:00",4795,12.61,12.61,17.03,13.54,10.54,-86.5,14.53,8.21,281.4,2.999,-101,0.778,-72.92,25.07,-98,268.9,369.8,0.033,0.011,7.913,3.1446,1.2094,1.0135,-148.6916,13.74,8.91,48.22
"2024-04-25 17:51:00",4796,12.61,12.61,16.89,13.23,10.23,-86.3,14.47,8.15,281.3,2.997,-100.8,0.773,-73.07,24.71,-97.8,268.7,369.5,0.033,0.011,7.833,3.1378,1.2094,1.0145,-144.9711,13.74,8.91,47.87
"2024-04-25 17:52:00",4797,12.61,12.61,16.76,12.97,9.87,-86.1,14.44,8.09,281.2,3.102,-100.5,0.761,-73.1,24.32,-97.4,268.7,369.2,0.033,0.011,7.806,3.1185,1.2083,1.0139,-140.3963,13.74,8.77,48.34
"2024-04-25 17:53:00",4798,12.6,12.61,16.62,12.69,9.61,-85.9,14.32,8.04,281.2,3.078,-100.2,0.757,-73.18,23.93,-97.1,268.6,368.8,0.033,0.011,7.78,3.145,1.2094,1.0135,-138.4103,13.73,8.69,47.34
"2024-04-25 17:54:00",4799,12.6,12.61,16.49,12.57,9.88,-85.9,14.26,8.01,281.2,2.683,-100.1,0.787,-73.3,24.14,-97.4,268.4,368.6,0.033,0.011,7.744,3.1414,1.2094,1.014,-132.7162,13.72,8.7,47.23
"2024-04-25 17:55:00",4800,12.6,12.6,16.35,11.73,10.05,-85.7,14.26,7.974,281.1,1.676,-100,0.858,-73.98,24.31,-98.3,268.4,368.4,0.033,0.011,7.714,3.1181,1.2083,1.0139,-132.1317,13.71,8.72,48.1
"2024-04-25 17:56:00",4801,12.6,12.6,16.22,11.26,10.05,-85.7,14.05,7.938,281.1,1.211,-99.7,0.892,-74.42,24.1,-98.5,268.3,368,0.033,0.011,7.693,3.143,1.2094,1.0137,-129.1505,13.69,8.73,47.48
"2024-04-25 17:57:00",4802,12.6,12.6,16.09,10.52,9.69,-85.6,14.05,7.899,281,0.835,-99.7,0.922,-75.1,23.74,-98.8,268.1,367.8,0.033,0.011,7.658,3.1414,1.2094,1.014,-128.3593,13.68,8.72,48.21
"2024-04-25 17:58:00",4803,12.59,12.6,15.97,9.51,9.93,-85.5,14.08,7.861,281,-0.42,-99.5,1.046,-75.95,24.01,-100,268.1,367.6,0.033,0.011,7.64,3.1446,1.2094,1.0135,-124.989,13.68,8.68,48.72
"2024-04-25 17:59:00",4804,12.6,12.6,15.84,8.86,9.95,-85.4,13.89,7.829,281,-1.092,-99.3,1.123,-76.51,23.84,-100.3,268,367.3,0.033,0.011,7.609,3.1406,1.2094,1.0141,-123.4862,13.69,8.71,48.01
"2024-04-25 18:00:00",4805,12.59,12.59,15.72,8.51,9.98,-85.4,13.71,7.802,281,-1.464,-99.1,1.173,-76.89,23.68,-100.6,267.9,367,0.033,0.011,7.575,3.1414,1.2094,1.014,-121.739,13.68,8.72,48
"2024-04-25 18:01:00",4806,12.59,12.59,15.6,7.662,9.37,-85.3,13.65,7.765,280.9,-1.711,-98.9,1.224,-77.64,23.02,-100.7,267.8,366.7,0.033,0.011,7.551,3.1418,1.2094,1.0139,-119.5723,13.67,8.7,48.24
"2024-04-25 18:02:00",4807,12.57,12.58,15.48,6.842,9.07,-85.3,13.49,7.729,280.9,-2.224,-98.8,1.326,-78.44,22.56,-101,267.6,366.4,0.033,0.011,7.52,3.141,1.2094,1.014,-120.4949,13.66,8.65,49
"2024-04-25 18:03:00",4808,12.56,12.57,15.37,5.939,8.79,-85,13.5,7.69,280.8,-2.853,-98.5,1.485,-79.06,22.3,-101.4,267.7,366.2,0.033,0.011,7.484,3.1434,1.2094,1.0137,-119.2865,13.65,8.6,49.15
"2024-04-25 18:04:00",4809,12.56,12.57,15.26,4.898,8.93,-84.8,13.5,7.652,280.8,-4.03,-98.3,1.825,-79.92,22.43,-102.4,267.7,366,0.033,0.011,7.469,3.1433,1.2094,1.0137,-120.1229,13.65,8.57,49.24
"2024-04-25 18:05:00",4810,12.57,12.58,15.14,4.37,8.92,-84.8,13.41,7.614,280.8,-4.555,-98.2,2.045,-80.4,22.33,-102.8,267.5,365.7,0.033,0.011,7.452,3.1184,1.2083,1.0139,-115.8301,13.66,8.52,49.33
"2024-04-25 18:06:00",4811,12.57,12.58,15.03,3.689,8.76,-84.8,13.4,7.577,280.7,-5.074,-98.2,2.385,-81.2,22.17,-103.3,267.3,365.5,0.033,0.011,7.435,3.1453,1.2094,1.0134,-115.4886,13.64,8.51,49.7
"2024-04-25 18:07:00",4812,12.57,12.58,14.93,2.808,8.44,-84.7,13.25,7.533,280.7,-5.63,-97.9,3.025,-81.9,21.68,-103.6,267.2,365.2,0.033,0.011,7.417,3.1422,1.2094,1.0139,-111.3276,13.64,8.47,49.88
"2024-04-25 18:08:00",4813,12.57,12.57,14.82,2.135,7.899,-84.5,13.12,7.485,280.6,-5.763,-97.6,3.724,-82.4,21.02,-103.4,267.2,364.8,0.033,0.011,7.41,3.1426,1.2094,1.0138,-110.8086,13.64,8.4,49.92
"2024-04-25 18:09:00",4814,12.56,12.57,14.72,1.57,7.763,-84.5,13.08,7.444,280.6,-6.193,-97.6,4.97,-82.9,20.85,-103.8,267,364.6,0.033,0.011,7.378,3.141,1.2094,1.0141,-109.4486,13.62,8.3,49.83
"2024-04-25 18:10:00",4815,12.56,12.57,14.61,1.116,7.964,-84.4,13.06,7.411,280.6,-6.849,-97.5,7.323,-83.3,21.02,-104.3,266.9,364.4,0.033,0.011,7.375,3.1493,1.2094,1.0128,-107.799,13.63,8.3,50.08
"2024-04-25 18:11:00",4816,12.56,12.58,14.51,0.43,8.11,-84.3,13.06,7.375,280.5,-7.685,-97.4,23.31,-83.9,21.17,-105.1,266.8,364.2,0.033,0.011,7.358,3.1168,1.2083,1.0141,-98.92564,13.63,8.27,50.56
"2024-04-25 18:12:00",4817,12.57,12.58,14.41,-0.134,7.708,-84,12.95,7.329,280.5,-7.841,-97,-124.9,-84.2,20.65,-104.8,266.9,363.8,0.033,0.011,7.323,3.1418,1.2094,1.0139,-96.50843,13.61,8.22,49.92
"2024-04-25 18:13:00",4818,12.57,12.58,14.31,-0.51,7.72,-84,12.92,7.297,280.4,-8.23,-96.9,-15.22,-84.5,20.64,-105.1,266.8,363.7,0.033,0.011,7.29,3.1441,1.2094,1.0136,-88.6216,13.6,8.2,49.17
"2024-04-25 18:14:00",4819,12.56,12.57,14.21,-0.725,7.872,-83.9,12.88,7.274,280.4,-8.6,-96.8,-11.11,-84.6,20.75,-105.4,266.7,363.5,0.033,0.011,7.278,3.1414,1.2094,1.014,-87.93047,13.6,8.2,49.17
"2024-04-25 18:15:00",4820,12.56,12.56,14.11,-1.165,8.41,-83.9,12.8,7.247,280.4,-9.57,-96.7,-7.458,-85.1,21.2,-106.3,266.6,363.3,0.033,0.011,7.251,3.1422,1.2094,1.0139,-87.9248,13.59,8.24,50.19
"2024-04-25 18:16:00",4821,12.55,12.56,14.02,-1.913,7.895,-83.9,12.77,7.209,280.4,-9.81,-96.7,-4.186,-85.8,20.66,-106.5,266.4,363.1,0.033,0.011,7.213,3.1437,1.2094,1.0136,-82.8644,13.58,8.24,50.43
"2024-04-25 18:17:00",4822,12.55,12.56,13.92,-2.275,7.419,-83.7,12.62,7.171,280.3,-9.69,-96.3,-3.271,-86,20.03,-106,266.4,362.7,0.033,0.011,7.188,3.1441,1.2094,1.0136,-80.24822,13.58,8.2,50.2
"2024-04-25 18:18:00",4823,12.55,12.57,13.83,-2.317,7.428,-83.7,12.62,7.148,280.3,-9.75,-96.3,-3.209,-86,20.05,-106,266.3,362.6,0.033,0.011,7.162,3.1429,1.2094,1.0138,-76.95544,13.57,8.2,49.65
"2024-04-25 18:19:00",4824,12.55,12.57,13.74,-2.784,7.651,-83.7,12.61,7.118,280.3,-10.43,-96.3,-2.761,-86.5,20.26,-106.7,266.1,362.5,0.033,0.011,7.143,3.1413,1.2094,1.014,-78.54367,13.57,8.2,50.8
"2024-04-25 18:20:00",4825,12.56,12.56,13.65,-3.499,7.465,-83.5,12.51,7.08,280.2,-10.96,-96,-2.14,-87,19.98,-107,266.1,362.2,0.033,0.011,7.113,3.1421,1.2094,1.0139,-75.71267,13.56,8.18,51.14
"2024-04-25 18:21:00",4826,12.56,12.56,13.56,-3.751,7.115,-83.3,12.38,7.042,280.2,-10.87,-95.7,-1.898,-87.1,19.49,-106.6,266.1,361.8,0.033,0.011,7.099,3.1417,1.2094,1.0139,-71.76984,13.56,8.12,50.26
"2024-04-25 18:22:00",4827,12.55,12.56,13.47,-3.96,7.092,-83.3,12.35,7.015,280.2,-11.05,-95.7,-1.791,-87.3,19.44,-106.7,266,361.7,0.033,0.011,7.082,3.1437,1.2094,1.0136,-73.85435,13.55,8.12,50.18
"2024-04-25 18:23:00",4828,12.55,12.55,13.38,-4.253,7.197,-83.4,12.23,6.992,280.1,-11.45,-95.6,-1.694,-87.6,19.43,-107.1,265.8,361.5,0.033,0.011,7.066,3.1417,1.2094,1.0139,-70.16683,13.55,8.11,50.46
"2024-04-25 18:24:00",4829,12.55,12.56,13.3,-4.61,6.804,-83.3,12.05,6.966,280.1,-11.41,-95.3,-1.478,-87.9,18.85,-106.7,265.8,361.1,0.033,0.011,7.049,3.1433,1.2094,1.0137,-69.80872,13.54,8.05,50.17
"2024-04-25 18:25:00",4830,12.55,12.56,13.21,-4.608,6.978,-83.3,12.05,6.955,280.1,-11.59,-95.3,-1.514,-87.9,19.03,-106.9,265.7,361.1,0.033,0.011,7.026,3.1457,1.2094,1.0134,-66.54925,13.53,7.986,50.04
"2024-04-25 18:26:00",4831,12.56,12.57,13.12,-5.099,7.124,-83.1,12.05,6.934,280.1,-12.22,-95.1,-1.399,-88.2,19.17,-107.3,265.9,361,0.033,0.011,7.008,3.1195,1.2083,1.0137,-66.9279,13.52,8.02,50.3
"2024-04-25 18:27:00",4832,12.56,12.57,13.04,-5.325,6.957,-83.2,11.94,6.912,280.1,-12.28,-95.1,-1.308,-88.5,18.9,-107.4,265.6,360.8,0.033,0.011,6.985,3.1215,1.2083,1.0134,-65.59952,13.5,8.02,50.33
"2024-04-25 18:28:00",4833,12.56,12.56,12.96,-5.613,6.983,-83.1,11.84,6.895,280,-12.6,-95,-1.244,-88.7,18.82,-107.6,265.6,360.6,0.033,0.011,6.978,3.1401,1.2094,1.0142,-65.05468,13.49,8.02,49.79
"2024-04-25 18:29:00",4834,12.55,12.56,12.88,-5.992,7.169,-83,11.8,6.879,280,-13.16,-94.8,-1.197,-88.9,18.97,-107.9,265.7,360.5,0.033,0.011,6.96,3.1445,1.2094,1.0135,-65.53757,13.49,7.991,50.14
"2024-04-25 18:30:00",4835,12.55,12.56,12.8,-6.244,7.465,-83,11.81,6.859,280,-13.71,-94.8,-1.196,-89.3,19.28,-108.5,265.5,360.4,0.033,0.011,6.921,3.1429,1.2094,1.0138,-65.7205,13.47,8.03,50.17
"2024-04-25 18:31:00",4836,12.55,12.56,12.72,-6.625,7.192,-83,11.72,6.833,280,-13.82,-94.7,-1.087,-89.6,18.91,-108.5,265.5,360.1,0.033,0.011,6.904,3.1465,1.2094,1.0132,-64.54231,13.47,8.02,50.6
"2024-04-25 18:32:00",4837,12.55,12.56,12.65,-6.939,7.09,-82.9,11.67,6.807,280,-14.03,-94.5,-1.022,-89.8,18.76,-108.6,265.4,360,0.033,0.011,6.877,3.1397,1.2094,1.0142,-64.19605,13.46,7.997,50.46
"2024-04-25 18:33:00",4838,12.55,12.56,12.58,-7.082,6.857,-82.8,11.6,6.779,279.9,-13.94,-94.4,-0.968,-89.9,18.46,-108.4,265.3,359.8,0.033,0.011,6.863,3.1441,1.2094,1.0136,-63.31828,13.45,7.968,50.53
"2024-04-25 18:34:00",4839,12.56,12.57,12.5,-7.027,6.67,-82.8,11.55,6.752,279.9,-13.7,-94.4,-0.949,-89.9,18.22,-108.1,265.2,359.6,0.033,0.011,6.85,3.1449,1.2094,1.0135,-63.3968,13.45,7.954,50.85
"2024-04-25 18:35:00",4840,12.56,12.56,12.43,-7.297,6.556,-82.7,11.47,6.723,279.9,-13.85,-94.2,-0.899,-90,18.03,-108.1,265.2,359.3,0.033,0.011,6.826,3.1429,1.2094,1.0138,-62.87453,13.45,7.923,51.08
"2024-04-25 18:36:00",4841,12.55,12.55,12.36,-7.358,6.407,-82.7,11.27,6.696,279.8,-13.76,-94,-0.871,-90.1,17.68,-107.7,265,359,0.033,0.011,6.806,3.1239,1.2083,1.0131,-59.23701,13.45,7.885,51.24
"2024-04-25 18:37:00",4842,12.54,12.55,12.29,-7.564,6.125,-82.5,11.21,6.663,279.8,-13.69,-93.7,-0.811,-90.1,17.34,-107.4,265,358.8,0.033,0.011,6.779,3.1421,1.2094,1.0139,-57.8713,13.44,7.829,51.82
"2024-04-25 18:38:00",4843,12.54,12.55,12.22,-7.391,5.995,-82.5,11.13,6.641,279.8,-13.39,-93.6,-0.812,-89.9,17.12,-107,265,358.6,0.033,0.011,6.715,3.1417,1.2094,1.0139,-58.87545,13.44,7.771,50.88
"2024-04-25 18:39:00",4844,12.54,12.55,12.15,-7.319,6.274,-82.5,11.16,6.622,279.8,-13.59,-93.6,-0.858,-89.8,17.43,-107.2,264.9,358.5,0.033,0.011,6.707,3.1401,1.2094,1.0142,-56.88844,13.43,7.768,50.85
"2024-04-25 18:40:00",4845,12.55,12.56,12.08,-7.488,6.392,-82.5,11.04,6.605,279.8,-13.88,-93.6,-0.854,-90,17.43,-107.4,264.8,358.3,0.033,0.011,6.668,3.146,1.2094,1.0133,-53.61576,13.42,7.787,50.63
"2024-04-25 18:41:00",4846,12.55,12.56,12.01,-7.651,6.16,-82.4,10.94,6.585,279.7,-13.81,-93.4,-0.805,-90.1,17.11,-107.2,264.8,358.1,0.033,0.011,6.642,3.1468,1.2094,1.0132,-54.48164,13.42,7.798,51.03
"2024-04-25 18:42:00",4847,12.55,12.56,11.94,-7.615,6.144,-82.3,10.96,6.566,279.7,-13.76,-93.3,-0.807,-90,17.1,-107.1,264.8,358.1,0.033,0.011,6.643,3.1211,1.2083,1.0135,-54.84526,13.41,7.759,51.18
"2024-04-25 18:43:00",4848,12.55,12.56,11.88,-7.622,6.144,-82.3,10.89,6.547,279.7,-13.77,-93.2,-0.806,-89.9,17.03,-107,264.7,357.9,0.033,0.011,6.627,3.144,1.2094,1.0136,-51.5181,13.39,7.717,50.95
"2024-04-25 18:44:00",4849,12.55,12.56,11.81,-7.661,6.305,-82.3,10.84,6.529,279.7,-13.97,-93.1,-0.823,-89.9,17.15,-107.1,264.6,357.8,0.033,0.011,6.602,3.1445,1.2094,1.0135,-49.77325,13.38,7.681,51.23
"2024-04-25 18:45:00",4850,12.55,12.57,11.75,-7.821,6.237,-82.2,10.8,6.503,279.7,-14.06,-93,-0.798,-90,17.04,-107,264.6,357.6,0.033,0.011,6.587,3.1449,1.2094,1.0135,-47.81979,13.36,7.693,51.14
"2024-04-25 18:46:00",4851,12.54,12.57,11.68,-7.91,6.45,-82.2,10.79,6.478,279.6,-14.36,-93,-0.816,-90.1,17.24,-107.3,264.5,357.5,0.033,0.011,6.552,3.1452,1.2094,1.0134,-48.10608,13.36,7.71,51.78
