"TOA5","45735","CR1000X","45735","CR1000X.Std.07.02","CPU:GCF_1_Lorenz.CR1X","26033","low_freq"
"TIMESTAMP","RECORD","BattV_Min","BattV_Avg","PTemp_C_Avg","SR01Up_Avg","SR01Dn_Avg","IR01Up_Avg","IR01Dn_Avg","NR01TC_Avg","NR01TK_Avg","NetRs_Avg","NetRl_Avg","Albedo_Avg","UpTot_Avg","DnTot_Avg","NetTot_Avg","IR01UpCo_Avg","IR01DnCo_Avg","VWC_1_Avg","EC_1_Avg","T_1_Avg","P_1","PA_1","VR_1","SHF_Avg","TCAV_Avg","AirTC_Avg","RH"
"TS","RN","Volts","Volts","Deg C","W/m2","W/m2","W/m2","W/m2","Deg C","K","W/m2","W/m2","W/m2","W/m2","W/m2","W/m2","W/m2","W/m2","m^3/m^3","dS/m","Deg C","unitless","nSec","unitless","W/m^2","C","Deg C","%"
"","","Min","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Smp","Smp","Smp","Avg","Avg","Avg","Smp"
"2024-04-22 14:36:00",277,12.97,12.99,8.78,161.5,17.31,-14.71,5.59,4.312,277.5,144.2,-20.3,0.107,146.8,22.9,123.9,321.3,341.6,0.072,0.007,4.805,4.6696,1.2817,1.0086,702.1189,8.2,4.471,84.8
"2024-04-22 14:37:00",278,12.98,12.99,8.74,160.9,17.03,-14.62,5.355,4.305,277.5,143.8,-19.98,0.106,146.2,22.39,123.9,321.4,341.4,0.072,0.007,4.791,4.6716,1.2817,1.0083,699.2529,8.19,4.499,83.8
"2024-04-22 14:38:00",279,12.97,12.98,8.71,155.5,16.28,-14.37,5.342,4.289,277.4,139.2,-19.71,0.105,141.1,21.62,119.5,321.6,341.3,0.072,0.007,4.765,4.6703,1.2817,1.0085,699.866,8.18,4.503,84.2
"2024-04-22 14:39:00",280,12.96,12.97,8.68,142.6,14.98,-13.8,5.552,4.285,277.4,127.6,-19.35,0.105,128.8,20.53,108.3,322.1,341.5,0.072,0.007,4.757,4.6689,1.2817,1.0087,697.6185,8.17,4.424,84.8
"2024-04-22 14:40:00",281,12.96,12.96,8.65,129.7,13.92,-13.44,5.573,4.296,277.4,115.8,-19.02,0.107,116.2,19.49,96.7,322.5,341.5,0.072,0.007,4.766,4.6709,1.2817,1.0084,700.3242,8.16,4.402,84.8
"2024-04-22 14:41:00",282,12.95,12.96,8.62,121,12.83,-13.25,5.294,4.29,277.4,108.2,-18.54,0.106,107.7,18.12,89.6,322.7,341.2,0.072,0.007,4.754,4.6696,1.2817,1.0086,702.1754,8.15,4.452,84.5
"2024-04-22 14:42:00",283,12.94,12.95,8.59,113.6,11.74,-13.4,5.014,4.263,277.4,101.8,-18.41,0.103,100.2,16.76,83.4,322.4,340.8,0.072,0.007,4.729,4.6712,1.2817,1.0083,698.0542,8.13,4.43,84.1
"2024-04-22 14:43:00",284,12.93,12.94,8.56,103.2,10.68,-13.22,5.194,4.245,277.4,92.5,-18.42,0.104,90,15.87,74.1,322.5,340.9,0.072,0.007,4.708,4.6726,1.2817,1.0081,700.7905,8.13,4.402,84.8
"2024-04-22 14:44:00",285,12.93,12.93,8.53,99,10.53,-13.27,5.349,4.247,277.4,88.5,-18.62,0.106,85.8,15.87,69.88,322.5,341.1,0.072,0.007,4.693,4.6699,1.2817,1.0086,705.5655,8.12,4.367,85.4
"2024-04-22 14:45:00",286,12.93,12.93,8.51,99.2,10.65,-13.41,5.275,4.253,277.4,88.5,-18.68,0.107,85.8,15.93,69.82,322.4,341,0.072,0.007,4.7,4.6702,1.2817,1.0085,705.8911,8.11,4.357,85.1
"2024-04-22 14:46:00",287,12.93,12.94,8.48,101.2,10.82,-13.69,5.126,4.253,277.4,90.4,-18.82,0.107,87.5,15.94,71.55,322.1,340.9,0.072,0.007,4.695,4.6725,1.2817,1.0081,707.5657,8.1,4.417,84.1
"2024-04-22 14:47:00",288,12.93,12.94,8.45,105.7,11.3,-13.95,5.146,4.253,277.4,94.4,-19.1,0.107,91.7,16.44,75.3,321.8,340.9,0.072,0.007,4.698,4.6709,1.2817,1.0084,705.3583,8.1,4.413,84.3
"2024-04-22 14:48:00",289,12.93,12.94,8.43,111.3,11.78,-14.23,5.075,4.251,277.4,99.5,-19.31,0.106,97,16.85,80.2,321.5,340.8,0.072,0.007,4.7,4.6706,1.2817,1.0085,705.0167,8.09,4.401,84.5
"2024-04-22 14:49:00",290,12.93,12.94,8.4,118.1,12.51,-14.64,5.282,4.254,277.4,105.6,-19.93,0.106,103.5,17.8,85.7,321.1,341,0.072,0.007,4.702,4.6722,1.2817,1.0082,709.1315,8.08,4.397,85
"2024-04-22 14:50:00",291,12.94,12.95,8.38,126,13.29,-14.95,5.352,4.258,277.4,112.7,-20.3,0.105,111.1,18.64,92.4,320.8,341.1,0.072,0.007,4.709,4.6689,1.2817,1.0087,702.9094,8.07,4.389,84.8
"2024-04-22 14:51:00",292,12.94,12.95,8.35,135.6,14.32,-15.21,5.377,4.268,277.4,121.3,-20.58,0.106,120.4,19.69,100.7,320.6,341.2,0.072,0.007,4.715,4.6726,1.2817,1.0081,705.409,8.06,4.412,84.6
"2024-04-22 14:52:00",293,12.94,12.95,8.33,143.7,15.06,-15.24,5.466,4.277,277.4,128.6,-20.7,0.105,128.4,20.53,107.9,320.6,341.3,0.072,0.007,4.725,4.6706,1.2817,1.0085,705.054,8.05,4.398,84.8
"2024-04-22 14:53:00",294,12.94,12.95,8.31,150.3,15.7,-15.29,5.573,4.29,277.4,134.6,-20.86,0.104,135,21.28,113.7,320.6,341.5,0.072,0.007,4.723,4.6702,1.2817,1.0085,710.0274,8.04,4.427,84.8
"2024-04-22 14:54:00",295,12.95,12.95,8.29,154.4,16.28,-15.16,5.876,4.312,277.5,138.1,-21.03,0.105,139.2,22.15,117,320.9,341.9,0.072,0.007,4.729,4.6673,1.2817,1.009,711.189,8.04,4.456,85.7
"2024-04-22 14:55:00",296,12.94,12.95,8.27,156.2,16.76,-14.98,5.683,4.334,277.5,139.4,-20.67,0.107,141.2,22.44,118.8,321.2,341.8,0.072,0.007,4.745,4.6686,1.2817,1.0088,712.8122,8.02,4.526,84.1
"2024-04-22 14:56:00",297,12.95,12.95,8.25,155,16.15,-14.77,5.379,4.323,277.5,138.9,-20.15,0.104,140.3,21.53,118.7,321.3,341.5,0.072,0.007,4.748,4.6679,1.2817,1.0089,712.4576,8.01,4.507,84
"2024-04-22 14:57:00",298,12.95,12.95,8.23,152,15.83,-14.68,5.325,4.317,277.5,136.2,-20.01,0.104,137.3,21.15,116.2,321.4,341.4,0.072,0.007,4.729,4.6712,1.2817,1.0083,706.2922,8,4.421,83.4
"2024-04-22 14:58:00",299,12.94,12.95,8.21,152.7,15.71,-14.83,5.16,4.303,277.5,137,-19.99,0.103,137.8,20.87,117,321.2,341.2,0.072,0.007,4.722,4.667,1.2817,1.0091,705.2039,7.991,4.411,82.6
"2024-04-22 14:59:00",300,12.94,12.94,8.2,155,15.89,-14.68,5.326,4.296,277.4,139.1,-20,0.103,140.3,21.22,119.1,321.3,341.3,0.072,0.007,4.707,4.6712,1.2817,1.0083,705.5154,7.984,4.357,83.9
"2024-04-22 15:00:00",301,12.94,12.94,8.18,163,16.76,-14.96,5.081,4.296,277.4,146.2,-20.04,0.103,148,21.84,126.2,321,341,0.072,0.007,4.697,4.6706,1.2817,1.0085,710.1646,7.974,4.349,83.6
"2024-04-22 15:01:00",302,12.94,12.95,8.16,166.9,16.96,-14.96,4.879,4.272,277.4,150,-19.84,0.102,152,21.84,130.1,320.9,340.7,0.072,0.007,4.689,4.6699,1.2817,1.0086,703.7151,7.966,4.361,83.5
"2024-04-22 15:02:00",303,12.95,12.96,8.14,170.4,17.4,-14.94,4.934,4.249,277.4,153,-19.88,0.102,155.5,22.34,133.1,320.8,340.7,0.072,0.007,4.677,4.6679,1.2817,1.0089,701.3173,7.958,4.306,84.3
"2024-04-22 15:03:00",304,12.96,12.96,8.12,182.1,18.77,-15.21,5.479,4.248,277.4,163.4,-20.69,0.103,166.9,24.25,142.7,320.5,341.2,0.072,0.007,4.666,4.6692,1.2817,1.0087,700.1544,7.951,4.288,85
"2024-04-22 15:04:00",305,12.96,12.96,8.1,193.8,20.23,-15.52,5.641,4.265,277.4,173.6,-21.16,0.104,178.3,25.87,152.4,320.3,341.5,0.072,0.007,4.666,4.6726,1.2817,1.0081,698.7056,7.939,4.274,84.5
"2024-04-22 15:05:00",306,12.96,12.97,8.09,201.5,20.89,-15.48,5.528,4.266,277.4,180.6,-21.01,0.104,186,26.42,159.6,320.3,341.3,0.072,0.007,4.673,4.6725,1.2817,1.0081,700.1664,7.927,4.316,84.2
"2024-04-22 15:06:00",307,12.96,12.98,8.07,200.1,20.32,-15.1,5.491,4.254,277.4,179.8,-20.59,0.102,185.1,25.81,159.2,320.7,341.3,0.072,0.007,4.686,4.6709,1.2817,1.0084,701.2548,7.915,4.281,84.9
"2024-04-22 15:07:00",308,12.96,12.98,8.05,187.5,19.25,-14.67,5.574,4.258,277.4,168.3,-20.25,0.103,172.8,24.82,148,321.1,341.4,0.072,0.007,4.676,4.6722,1.2817,1.0082,696.8825,7.906,4.257,85.2
"2024-04-22 15:08:00",309,12.97,12.97,8.03,176.1,17.92,-14.33,5.39,4.244,277.4,158.2,-19.72,0.102,161.8,23.31,138.5,321.4,341.1,0.072,0.007,4.679,4.6712,1.2817,1.0083,702.2949,7.897,4.273,84.6
"2024-04-22 15:09:00",310,12.96,12.97,8.02,160.4,16.33,-13.75,5.244,4.22,277.4,144.1,-18.99,0.102,146.7,21.57,125.1,321.9,340.8,0.072,0.007,4.691,4.6739,1.2817,1.0079,700.4991,7.89,4.295,85.3
"2024-04-22 15:10:00",311,12.95,12.96,7.999,137.6,13.84,-13.23,5.087,4.177,277.3,123.8,-18.32,0.1,124.4,18.92,105.5,322.2,340.5,0.072,0.007,4.668,4.6719,1.2817,1.0082,695.2635,7.884,4.181,85.6
"2024-04-22 15:11:00",312,12.94,12.95,7.981,129.6,13.03,-13.22,5.142,4.15,277.3,116.5,-18.37,0.101,116.4,18.17,98.2,322,340.4,0.072,0.007,4.652,4.6703,1.2817,1.0085,704.0262,7.88,4.167,86.1
"2024-04-22 15:12:00",313,12.94,12.95,7.962,127.6,12.69,-13.09,5.058,4.119,277.3,114.9,-18.15,0.099,114.5,17.75,96.8,322,340.2,0.072,0.007,4.631,4.6702,1.2817,1.0085,703.8367,7.877,4.142,87.1
"2024-04-22 15:13:00",314,12.94,12.94,7.943,123.6,12.51,-13.16,5.044,4.091,277.2,111.1,-18.2,0.101,110.5,17.56,92.9,321.8,340,0.072,0.007,4.618,4.6706,1.2817,1.0085,706.6311,7.869,4.136,86.4
"2024-04-22 15:14:00",315,12.94,12.94,7.924,121,12.05,-12.96,4.93,4.051,277.2,109,-17.89,0.1,108.1,16.98,91.1,321.8,339.7,0.072,0.007,4.608,4.6706,1.2817,1.0085,714.8514,7.865,4.101,87
"2024-04-22 15:15:00",316,12.94,12.94,7.904,119.1,12,-13.09,5.002,4.027,277.2,107.1,-18.09,0.101,106,17,89,321.6,339.7,0.072,0.007,4.581,4.6712,1.2817,1.0083,718.7914,7.861,4.08,86.9
"2024-04-22 15:16:00",317,12.94,12.94,7.884,122,12.29,-13.17,5.088,4.019,277.2,109.7,-18.26,0.101,108.8,17.38,91.4,321.5,339.7,0.072,0.007,4.569,4.6729,1.2817,1.0081,722.5327,7.854,4.094,86.8
"2024-04-22 15:17:00",318,12.94,12.94,7.865,128,12.79,-13.24,5.167,4.021,277.2,115.2,-18.41,0.1,114.7,17.95,96.8,321.4,339.8,0.072,0.007,4.567,4.6706,1.2817,1.0085,724.4614,7.85,4.082,87.6
"2024-04-22 15:18:00",319,12.94,12.94,7.845,133.6,13.47,-13.57,5.099,4.034,277.2,120.2,-18.67,0.101,120.1,18.57,101.5,321.1,339.8,0.072,0.007,4.57,4.6739,1.2817,1.0079,724.3398,7.842,4.169,87.6
"2024-04-22 15:19:00",320,12.94,12.94,7.827,135.7,13.6,-13.73,4.74,4.032,277.2,122.1,-18.47,0.1,122,18.34,103.6,321,339.4,0.072,0.007,4.58,4.6692,1.2817,1.0087,730.4001,7.835,4.169,86.3
"2024-04-22 15:20:00",321,12.94,12.94,7.808,134.6,13.24,-13.59,4.624,4.014,277.2,121.4,-18.21,0.098,121,17.87,103.2,321,339.2,0.072,0.007,4.576,4.6739,1.2817,1.0079,743.3127,7.833,4.163,87.4
"2024-04-22 15:21:00",322,12.94,12.94,7.79,128.3,12.53,-13.25,4.692,3.998,277.1,115.8,-17.94,0.098,115,17.22,97.8,321.3,339.2,0.072,0.007,4.569,4.6715,1.2817,1.0083,747.1057,7.828,4.186,88.2
"2024-04-22 15:22:00",323,12.93,12.93,7.771,124.7,12.09,-13.02,4.482,3.978,277.1,112.6,-17.5,0.097,111.7,16.57,95.1,321.4,338.9,0.072,0.007,4.565,4.6683,1.2817,1.0089,745.6909,7.825,4.155,87.9
"2024-04-22 15:23:00",324,12.93,12.93,7.752,126.2,12.08,-12.62,4.452,3.942,277.1,114.1,-17.07,0.096,113.5,16.53,97,321.6,338.7,0.072,0.007,4.545,4.6699,1.2817,1.0086,752.2,7.821,4.116,88
"2024-04-22 15:24:00",325,12.93,12.93,7.732,130.6,12.47,-12.57,4.603,3.909,277.1,118.1,-17.17,0.095,118,17.07,101,321.5,338.7,0.072,0.007,4.528,4.6696,1.2817,1.0086,752.9836,7.819,4.064,87.9
"2024-04-22 15:25:00",326,12.93,12.93,7.711,137.4,13.38,-12.71,4.8,3.898,277,124,-17.51,0.097,124.7,18.18,106.5,321.3,338.8,0.072,0.007,4.518,4.6699,1.2817,1.0086,755.4097,7.82,4.042,88.7
"2024-04-22 15:26:00",327,12.93,12.94,7.691,144.1,14.16,-12.95,4.725,3.891,277,130,-17.68,0.098,131.2,18.88,112.3,321.1,338.7,0.072,0.007,4.508,4.6689,1.2817,1.0087,758.8881,7.815,4.054,88
"2024-04-22 15:27:00",328,12.94,12.94,7.67,146.8,14.59,-12.97,4.662,3.888,277,132.2,-17.63,0.099,133.8,19.25,114.5,321,338.7,0.072,0.007,4.495,4.6696,1.2817,1.0086,760.3533,7.814,4.083,87.2
"2024-04-22 15:28:00",329,12.94,12.94,7.651,147.3,14.87,-12.89,4.983,3.891,277,132.4,-17.87,0.101,134.4,19.85,114.5,321.1,339,0.072,0.007,4.499,4.6686,1.2817,1.0088,766.3366,7.81,4.142,87.2
"2024-04-22 15:29:00",330,12.94,12.94,7.631,149.3,15.33,-12.93,5.034,3.905,277.1,134,-17.97,0.103,136.4,20.36,116,321.1,339.1,0.072,0.007,4.498,4.6709,1.2817,1.0084,770.1621,7.804,4.169,86.8
"2024-04-22 15:30:00",331,12.94,12.94,7.613,153.6,16.13,-13.1,5.246,3.932,277.1,137.5,-18.34,0.105,140.5,21.38,119.1,321.1,339.5,0.072,0.007,4.491,4.6689,1.2817,1.0087,772.7231,7.797,4.259,87
"2024-04-22 15:31:00",332,12.94,12.94,7.596,158.3,16.67,-13.3,5.397,3.958,277.1,141.6,-18.7,0.105,145,22.07,122.9,321,339.7,0.072,0.007,4.503,4.6719,1.2817,1.0082,773.5621,7.789,4.295,85.5
"2024-04-22 15:32:00",333,12.94,12.95,7.581,161.7,17.11,-13.16,5.803,3.991,277.1,144.5,-18.96,0.106,148.5,22.92,125.6,321.3,340.3,0.072,0.007,4.513,4.6712,1.2817,1.0083,775.3545,7.78,4.355,86.9
"2024-04-22 15:33:00",334,12.94,12.95,7.567,160.2,17.22,-13.11,5.734,4.037,277.2,142.9,-18.84,0.108,147,22.95,124.1,321.6,340.4,0.072,0.007,4.539,4.6682,1.2817,1.0089,774.3995,7.767,4.422,86.5
"2024-04-22 15:34:00",335,12.94,12.95,7.555,160.8,17.16,-13.28,5.495,4.079,277.2,143.6,-18.77,0.107,147.5,22.65,124.8,321.6,340.4,0.072,0.007,4.561,4.6712,1.2817,1.0083,770.6507,7.756,4.492,84.5
"2024-04-22 15:35:00",336,12.94,12.95,7.544,159.8,17.04,-13.47,5.224,4.111,277.3,142.7,-18.7,0.107,146.3,22.26,124,321.6,340.3,0.072,0.007,4.595,4.6699,1.2817,1.0086,771.7634,7.743,4.583,82.8
"2024-04-22 15:36:00",337,12.94,12.95,7.536,156.6,16.71,-13.32,5.367,4.136,277.3,139.9,-18.69,0.107,143.3,22.08,121.2,321.9,340.6,0.072,0.007,4.604,4.6686,1.2817,1.0088,767.9052,7.731,4.616,83.6
"2024-04-22 15:37:00",338,12.94,12.95,7.528,151.7,16.3,-13.63,5.252,4.166,277.3,135.4,-18.88,0.107,138.1,21.55,116.5,321.7,340.6,0.072,0.007,4.638,4.6706,1.2817,1.0085,763.082,7.721,4.674,83.2
"2024-04-22 15:38:00",339,12.94,12.94,7.522,149.1,16.22,-13.68,5.45,4.204,277.4,132.9,-19.13,0.109,135.4,21.67,113.8,321.8,341,0.072,0.007,4.646,4.6679,1.2817,1.0089,757.8628,7.712,4.715,83.2
"2024-04-22 15:39:00",340,12.93,12.94,7.517,144.9,15.93,-13.87,5.563,4.247,277.4,128.9,-19.43,0.11,131,21.5,109.5,321.9,341.3,0.072,0.007,4.672,4.6726,1.2817,1.0081,751.6743,7.704,4.811,84.9
"2024-04-22 15:40:00",341,12.93,12.94,7.513,138.4,15.4,-13.94,5.569,4.291,277.4,123,-19.51,0.111,124.4,20.97,103.5,322,341.5,0.072,0.007,4.702,4.6719,1.2817,1.0082,741.212,7.696,4.838,83.4
"2024-04-22 15:41:00",342,12.93,12.93,7.51,131,14.6,-14.19,5.052,4.319,277.5,116.4,-19.24,0.111,116.8,19.65,97.1,321.9,341.1,0.072,0.007,4.728,4.6699,1.2817,1.0086,738.1243,7.684,4.861,80.7
"2024-04-22 15:42:00",343,12.92,12.92,7.508,122.4,13.34,-14.05,4.422,4.315,277.5,109.1,-18.48,0.109,108.4,17.76,90.6,322,340.5,0.072,0.007,4.744,4.6689,1.2817,1.0087,736.5289,7.668,4.817,80.6
"2024-04-22 15:43:00",344,12.91,12.92,7.506,116.5,12.23,-14,4.505,4.295,277.4,104.3,-18.5,0.105,102.5,16.74,85.8,322,340.5,0.072,0.007,4.737,4.6739,1.2817,1.0079,725.2648,7.664,4.683,82.8
"2024-04-22 15:44:00",345,12.91,12.91,7.505,116.6,12.15,-14.07,4.344,4.28,277.4,104.4,-18.42,0.104,102.5,16.49,86,321.8,340.2,0.072,0.007,4.742,4.6709,1.2817,1.0084,715.6878,7.661,4.564,83.6
"2024-04-22 15:45:00",346,12.91,12.91,7.504,122.3,12.65,-14.2,4.466,4.268,277.4,109.6,-18.66,0.103,108.1,17.12,91,321.6,340.3,0.072,0.007,4.746,4.6716,1.2817,1.0083,705.8667,7.659,4.505,84.3
"2024-04-22 15:46:00",347,12.9,12.91,7.502,126.6,12.94,-14.34,4.094,4.234,277.4,113.6,-18.44,0.102,112.2,17.03,95.2,321.3,339.8,0.072,0.007,4.74,4.6712,1.2817,1.0083,703.9258,7.654,4.447,84.2
"2024-04-22 15:47:00",348,12.9,12.91,7.499,129,12.82,-14.18,4.08,4.183,277.3,116.1,-18.26,0.099,114.8,16.9,97.9,321.2,339.5,0.072,0.007,4.726,4.6693,1.2817,1.0087,696.9523,7.655,4.312,85.4
"2024-04-22 15:48:00",349,12.91,12.91,7.496,133,13.34,-14.29,4.157,4.145,277.3,119.7,-18.45,0.1,118.7,17.5,101.2,320.9,339.4,0.072,0.007,4.697,4.6722,1.2817,1.0082,696.0081,7.659,4.235,85.1
"2024-04-22 15:49:00",350,12.91,12.91,7.491,137.2,13.81,-14.63,4.186,4.114,277.3,123.4,-18.81,0.101,122.6,18,104.6,320.5,339.3,0.072,0.007,4.684,4.6686,1.2817,1.0088,694.2725,7.66,4.188,85.6
"2024-04-22 15:50:00",351,12.89,12.91,7.486,137.8,13.9,-14.61,4.128,4.083,277.2,123.9,-18.73,0.101,123.2,18.03,105.1,320.3,339.1,0.072,0.007,4.669,4.6699,1.2817,1.0086,692.541,7.659,4.178,85.9
"2024-04-22 15:51:00",352,12.89,12.91,7.479,129.7,12.97,-14.33,4.149,4.042,277.2,116.7,-18.48,0.1,115.4,17.12,98.2,320.4,338.9,0.072,0.007,4.647,4.6676,1.2817,1.009,687.909,7.656,4.131,87.2
"2024-04-22 15:52:00",353,12.89,12.91,7.471,120.6,12.22,-13.93,4.189,4.007,277.2,108.4,-18.12,0.101,106.7,16.4,90.2,320.6,338.8,0.072,0.007,4.631,4.6699,1.2817,1.0086,692.7049,7.656,4.068,87.4
"2024-04-22 15:53:00",354,12.89,12.91,7.463,118.4,12.25,-13.88,4.444,3.991,277.1,106.2,-18.32,0.103,104.5,16.69,87.8,320.6,338.9,0.072,0.007,4.618,4.6676,1.2817,1.009,696.6074,7.659,4.107,88.1
"2024-04-22 15:54:00",355,12.9,12.91,7.454,118.3,12.54,-13.9,4.434,3.987,277.1,105.8,-18.34,0.106,104.4,16.97,87.4,320.6,338.9,0.072,0.007,4.613,4.6683,1.2817,1.0089,701.8193,7.659,4.094,87.6
"2024-04-22 15:55:00",356,12.89,12.9,7.445,112.9,11.89,-13.38,4.266,3.96,277.1,101,-17.64,0.105,99.6,16.16,83.4,321,338.6,0.072,0.007,4.595,4.6699,1.2817,1.0086,709.9586,7.655,4.091,87.3
"2024-04-22 15:56:00",357,12.89,12.9,7.435,108.6,11.3,-12.94,4.187,3.923,277.1,97.3,-17.13,0.104,95.6,15.49,80.2,321.2,338.4,0.072,0.007,4.579,4.6709,1.2817,1.0084,720.26,7.657,4.083,87.6
"2024-04-22 15:57:00",358,12.88,12.9,7.425,109.9,11.41,-13.02,4.271,3.894,277,98.5,-17.29,0.104,96.9,15.68,81.2,321,338.3,0.072,0.007,4.551,4.6682,1.2817,1.0089,724.9413,7.659,4.011,87.5
"2024-04-22 15:58:00",359,12.88,12.9,7.414,113.2,11.83,-13.13,4.386,3.868,277,101.3,-17.52,0.105,100,16.22,83.8,320.8,338.3,0.072,0.007,4.521,4.6706,1.2817,1.0085,729.3687,7.659,3.987,88.2
"2024-04-22 15:59:00",360,12.88,12.9,7.402,116.4,12.25,-13.3,4.511,3.853,277,104.1,-17.81,0.105,103.1,16.76,86.3,320.5,338.3,0.072,0.007,4.508,4.6716,1.2817,1.0083,736.0286,7.662,3.996,88.6
"2024-04-22 16:00:00",361,12.89,12.9,7.389,115.3,12.29,-13.35,4.442,3.838,277,103,-17.79,0.107,102,16.73,85.2,320.4,338.2,0.072,0.007,4.496,4.6682,1.2817,1.0089,744.2536,7.659,3.971,88.3
"2024-04-22 16:01:00",362,12.88,12.9,7.377,113.6,12.08,-13.13,4.597,3.821,277,101.5,-17.73,0.106,100.5,16.67,83.8,320.5,338.3,0.072,0.007,4.486,4.6689,1.2817,1.0087,747.0914,7.659,3.933,89.4
"2024-04-22 16:02:00",363,12.88,12.9,7.364,110.4,11.91,-12.86,4.559,3.815,277,98.4,-17.42,0.108,97.5,16.47,81,320.8,338.2,0.072,0.007,4.483,4.6725,1.2817,1.0081,753.0433,7.654,3.963,89.8
"2024-04-22 16:03:00",364,12.89,12.89,7.35,106.9,11.34,-12.58,4.335,3.789,276.9,95.5,-16.91,0.106,94.3,15.68,78.6,320.9,337.9,0.072,0.007,4.475,4.6732,1.2817,1.008,761.2842,7.649,3.939,88.4
"2024-04-22 16:04:00",365,12.89,12.89,7.337,105.4,10.93,-12.2,4.32,3.754,276.9,94.5,-16.52,0.104,93.2,15.25,77.96,321.1,337.7,0.072,0.007,4.468,4.6696,1.2817,1.0086,767.1311,7.647,3.917,88.3
"2024-04-22 16:05:00",366,12.88,12.89,7.323,104.6,10.9,-12.06,4.212,3.719,276.9,93.7,-16.27,0.104,92.5,15.11,77.43,321.1,337.4,0.072,0.007,4.435,4.6699,1.2817,1.0086,769.9848,7.649,3.842,88.4
"2024-04-22 16:06:00",367,12.88,12.89,7.308,101.3,10.57,-11.75,4.311,3.689,276.8,90.7,-16.06,0.104,89.6,14.88,74.68,321.3,337.3,0.072,0.007,4.43,4.6739,1.2817,1.0079,774.4936,7.647,3.816,89
"2024-04-22 16:07:00",368,12.88,12.89,7.292,97.9,10.33,-11.64,4.251,3.668,276.8,87.6,-15.89,0.106,86.3,14.58,71.69,321.3,337.2,0.072,0.007,4.409,4.6696,1.2817,1.0086,783.1683,7.643,3.81,88.4
"2024-04-22 16:08:00",369,12.88,12.89,7.276,98.7,10.46,-11.64,4.302,3.65,276.8,88.2,-15.94,0.106,87.1,14.77,72.29,321.2,337.1,0.072,0.007,4.385,4.6709,1.2817,1.0084,787.3715,7.638,3.823,88.6
"2024-04-22 16:09:00",370,12.88,12.88,7.259,101,10.67,-11.67,4.223,3.618,276.8,90.3,-15.89,0.106,89.3,14.89,74.43,321,336.9,0.072,0.007,4.372,4.6682,1.2817,1.0089,789.3912,7.631,3.787,88.4
"2024-04-22 16:10:00",371,12.87,12.88,7.242,107.1,11.29,-11.86,4.35,3.594,276.7,95.8,-16.21,0.105,95.2,15.64,79.55,320.7,336.9,0.072,0.007,4.359,4.6712,1.2817,1.0083,791.9079,7.629,3.79,88.5
"2024-04-22 16:11:00",372,12.87,12.88,7.225,114.1,11.98,-12.04,4.484,3.58,276.7,102.1,-16.52,0.105,102,16.46,85.6,320.5,337,0.072,0.007,4.346,4.6722,1.2817,1.0082,794.0984,7.626,3.76,89.1
"2024-04-22 16:12:00",373,12.87,12.88,7.207,119.5,12.79,-12.59,4.51,3.583,276.7,106.7,-17.1,0.107,106.9,17.3,89.6,319.9,337,0.072,0.007,4.35,4.6686,1.2817,1.0088,794.5173,7.619,3.801,88.6
"2024-04-22 16:13:00",374,12.87,12.87,7.19,117.5,12.38,-12.92,4.265,3.563,276.7,105.1,-17.18,0.105,104.6,16.64,88,319.5,336.7,0.072,0.007,4.34,4.6679,1.2817,1.0089,798.1529,7.609,3.758,88
"2024-04-22 16:14:00",375,12.86,12.87,7.172,108.4,11.37,-12.89,4.379,3.543,276.7,97,-17.27,0.105,95.5,15.75,79.73,319.4,336.7,0.072,0.007,4.33,4.6702,1.2817,1.0085,796.3773,7.604,3.767,87.9
"2024-04-22 16:15:00",376,12.85,12.86,7.155,101.5,10.74,-13.08,4.501,3.533,276.7,90.8,-17.58,0.106,88.5,15.24,73.23,319.2,336.8,0.072,0.007,4.317,4.6702,1.2817,1.0085,795.1887,7.598,3.754,88.4
"2024-04-22 16:16:00",377,12.85,12.86,7.138,98.3,10.63,-13.38,4.491,3.531,276.7,87.7,-17.87,0.108,85,15.12,69.84,318.9,336.8,0.072,0.007,4.302,4.6699,1.2817,1.0086,794.7921,7.591,3.761,88.5
"2024-04-22 16:17:00",378,12.85,12.86,7.121,94.4,10.31,-13.59,4.241,3.523,276.7,84.1,-17.83,0.109,80.9,14.55,66.3,318.6,336.5,0.072,0.007,4.296,4.6702,1.2817,1.0085,799.0895,7.583,3.775,88
"2024-04-22 16:18:00",379,12.85,12.86,7.105,89.1,9.72,-13.48,4.361,3.512,276.7,79.38,-17.84,0.109,75.62,14.08,61.54,318.7,336.5,0.072,0.007,4.288,4.6719,1.2817,1.0082,800.0608,7.577,3.752,88.7
"2024-04-22 16:19:00",380,12.85,12.86,7.088,84.3,9.23,-13.36,4.399,3.502,276.7,75.08,-17.76,0.11,70.95,13.63,57.32,318.8,336.5,0.072,0.007,4.278,4.6686,1.2817,1.0088,803.2829,7.572,3.78,88.9
"2024-04-22 16:20:00",381,12.84,12.85,7.072,80.9,8.99,-13.42,4.349,3.495,276.6,71.94,-17.76,0.111,67.52,13.34,54.18,318.7,336.5,0.072,0.007,4.27,4.6695,1.2817,1.0086,801.5408,7.565,3.765,88.8
