file_info,,,,,,,corrected_fluxes_and_quality_flags,,,,,,,,,,storage_fluxes,,,,vertical_advection_fluxes,,gas_densities_concentrations_and_timelags,,,,,,,,,,air_properties,,,,,,,,,,,,,,unrotated_wind,,,rotated_wind,,,,,,rotation_angles_for_tilt_correction,,,turbulence,,,,,,footprint,,,,,,,,uncorrected_fluxes,,,,,,,,,,statistical_flags,,,,,,,,,,,,spikes,,,,,,variances,,,,,,covariances,,,custom_variables,,
filename,date,time,DOY,daytime,file_records,used_records,Tau,qc_Tau,H,qc_H,LE,qc_LE,co2_flux,qc_co2_flux,h2o_flux,qc_h2o_flux,H_strg,LE_strg,co2_strg,h2o_strg,co2_v-adv,h2o_v-adv,co2_molar_density,co2_mole_fraction,co2_mixing_ratio,co2_time_lag,co2_def_timelag,h2o_molar_density,h2o_mole_fraction,h2o_mixing_ratio,h2o_time_lag,h2o_def_timelag,sonic_temperature,air_temperature,air_pressure,air_density,air_heat_capacity,air_molar_volume,ET,water_vapor_density,e,es,specific_humidity,RH,VPD,Tdew,u_unrot,v_unrot,w_unrot,u_rot,v_rot,w_rot,wind_speed,max_wind_speed,wind_dir,yaw,pitch,roll,u*,TKE,L,(z-d)/L,bowen_ratio,T*,model,x_peak,x_offset,x_10%,x_30%,x_50%,x_70%,x_90%,un_Tau,Tau_scf,un_H,H_scf,un_LE,LE_scf,un_co2_flux,co2_scf,un_h2o_flux,h2o_scf,spikes_hf,amplitude_resolution_hf,drop_out_hf,absolute_limits_hf,skewness_kurtosis_hf,skewness_kurtosis_sf,discontinuities_hf,discontinuities_sf,timelag_hf,timelag_sf,attack_angle_hf,non_steady_wind_hf,u_spikes,v_spikes,w_spikes,ts_spikes,co2_spikes,h2o_spikes,u_var,v_var,w_var,ts_var,co2_var,h2o_var,w/ts_cov,w/co2_cov,w/h2o_cov,cell_t_mean,int_p_mean
,[yyyy-mm-dd],[HH:MM],[ddd.ddd],[1=daytime],[#],[#],[kg+1m-1s-2],[#],[W+1m-2],[#],[W+1m-2],[#],[µmol+1s-1m-2],[#],[mmol+1s-1m-2],[#],[W+1m-2],[W+1m-2],[µmol+1s-1m-2],[mmol+1s-1m-2],[µmol+1s-1m-2],[mmol+1s-1m-2],[mmol+1m-3],[µmol+1mol_a-1],[µmol+1mol_d-1],[s],[1=default],[mmol+1m-3],[mmol+1mol_a-1],[mmol+1mol_d-1],[s],[1=default],[K],[K],[Pa],[kg+1m-3],[J+1kg-1K-1],[m+3mol-1],[mm+1hour-1],[kg+1m-3],[Pa],[Pa],[kg+1kg-1],[%],[Pa],[K],[m+1s-1],[m+1s-1],[m+1s-1],[m+1s-1],[m+1s-1],[m+1s-1],[m+1s-1],[m+1s-1],[deg_from_north],[deg],[deg],[deg],[m+1s-1],[m+2s-2],[m],[#],[#],[K],[0=KJ/1=KM/2=HS],[m],[m],[m],[m],[m],[m],[m],[kg+1m-1s-2],[#],[W+1m-2],[#],[W+1m-2],[#],[µmol+1s-1m-2],[#],[mmol+1s-1m-2],[#],8u/v/w/ts/co2/h2o/ch4/none,8u/v/w/ts/co2/h2o/ch4/none,8u/v/w/ts/co2/h2o/ch4/none,8u/v/w/ts/co2/h2o/ch4/none,8u/v/w/ts/co2/h2o/ch4/none,8u/v/w/ts/co2/h2o/ch4/none,8u/v/w/ts/co2/h2o/ch4/none,8u/v/w/ts/co2/h2o/ch4/none,8co2/h2o/ch4/none,8co2/h2o/ch4/none,8aa,8U,[#],[#],[#],[#],[#],[#],[m+2s-2],[m+2s-2],[m+2s-2],[K+2],--,--,[m+1K+1s-1],--,--,--,--
TOA5_45736.high_freq_2024_06_11_0430.dat,2024-06-11,05:00,163.2083,1,36000,36000,-0.682568E-01,1,3.85155,2,-14.7312,2,-2.63126,1,-0.328243,2,0.327508,0.953646E-01,-0.202885,0.212492E-02,-0.499979E-09,-0.118331E-10,13.3783,398.259,401.156,0.00000,0,316.627,9.42568,9.51537,0.00000,1,278.039,277.209,77651.6,0.972431,1010.31,0.297690E-01,-0.212702E-01,0.570563E-02,729.926,814.316,0.586738E-02,89.6366,84.3908,275.624,-0.228652,0.410833,0.404041E-01,0.471909,0.117709E-12,-0.373724E-13,0.471909,2.66866,276.964,119.098,4.91159,-9999,0.264938,0.597271,-351.464,-0.568052E-02,-0.261455,-0.147971E-01,0,72.4015,-10.9872,24.8531,61.8877,94.3826,132.373,198.319,-0.669839E-01,1.01900,2.95583,1.02254,-14.2492,1.03822,-2.59107,1.03822,-0.317501,1.03822,800000099,800000099,800000099,800000099,800000099,801001099,899999999,899999999,89999,89999,89,89,1,0,1,8,25,3,0.989383,0.186070,0.190894E-01,0.601231E-01,0.509651E-02,111.709,0.300860E-02,-0.259107E-02,-0.317501,276.550,77692.1
TOA5_45736.high_freq_2024_06_11_0500.dat,2024-06-11,05:30,163.2291,1,36000,36000,-0.448424E-02,2,2.42920,0,9.16954,0,-2.12440,0,0.204392,0,0.431144,1.11016,0.153525E-02,0.247458E-01,0.127809E-10,0.323451E-12,13.3581,398.299,401.288,0.00000,0,338.059,10.0799,10.1825,0.00000,0,278.487,277.599,77651.6,0.970828,1010.68,0.298170E-01,0.132446E-01,0.609182E-02,780.425,836.862,0.627487E-02,93.2561,56.4369,276.567,-0.416001,0.553948,0.230146E-01,0.693141,0.270747E-12,0.956791E-15,0.693141,2.35549,256.740,126.906,1.90277,-9999,0.679632E-01,0.350852,-9.40795,-0.212214,0.264920,-0.364278E-01,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.441885E-02,1.01480,2.88707,1.01984,8.60041,1.03973,-2.23586,1.03973,0.191706,1.03973,800000099,800000099,800000099,800000099,800000099,800001099,899999999,899999999,89999,89999,89,89,10,7,1,16,58,14,0.483213,0.206918,0.115726E-01,0.238056E-01,0.754075E-02,38.2200,0.294240E-02,-0.223586E-02,0.191706,277.148,77705.7
TOA5_45736.high_freq_2024_06_11_0530.dat,2024-06-11,06:00,163.2499,1,36000,36000,-0.237952E-01,1,6.25917,1,4.61269,2,-3.47304,1,0.102811,2,-0.804000E-01,0.859881,0.228462E-01,0.191657E-01,0.857570E-10,0.227591E-11,13.3797,398.903,402.048,0.00000,0,355.086,10.5865,10.6998,0.00000,0,278.459,277.526,77651.6,0.970897,1010.96,0.298140E-01,0.666218E-02,0.639865E-02,819.519,832.597,0.659045E-02,98.4293,13.0777,277.262,-0.471518,1.26430,0.331409E-01,1.34977,-0.176069E-12,0.640947E-14,1.34977,3.42512,290.370,110.453,1.40692,-9999,0.156552,0.408375,-44.6304,-0.447340E-01,1.35695,-0.407336E-01,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.235474E-01,1.01053,6.40285,1.01757,3.99252,1.05145,-3.63436,1.05145,0.889887E-01,1.05145,800000099,800000099,800000099,800000099,800000099,800001099,899999999,899999999,89999,89999,89,89,7,0,1,22,33,2,0.724396,0.757218E-01,0.166310E-01,0.385599E-01,0.570199E-02,136.555,0.652330E-02,-0.363436E-02,0.889887E-01,277.153,77716.5
TOA5_45736.high_freq_2024_06_11_0600.dat,2024-06-11,06:30,163.2707,1,36000,36000,-0.383658E-01,1,14.7492,1,14.9751,1,-4.53461,1,0.333811,1,0.112896,-1.07832,0.134177E-01,-0.240368E-01,-0.359925E-09,-0.897071E-11,13.3894,399.258,402.534,0.00000,0,333.715,9.95103,10.0510,0.00000,0,278.505,277.628,77651.6,0.970772,1010.61,0.298190E-01,0.216309E-01,0.601354E-02,770.479,838.592,0.619460E-02,91.8778,68.1125,276.386,-0.394958,0.909172,0.363882E-01,0.991923,-0.140579E-14,-0.268814E-13,0.991923,2.88622,293.222,113.481,2.10234,-9999,0.198799,0.458379,-38.7793,-0.514837E-01,0.984912,-0.756231E-01,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.379075E-01,1.01209,15.3071,1.01824,13.4205,1.04437,-5.16345,1.04437,0.299156,1.04437,800000099,800000099,800000099,800000099,800001099,800011099,899999999,899999999,89999,89999,89,89,7,0,4,29,36,6,0.789960,0.105109,0.216889E-01,0.625909E-01,0.609905E-02,45.1947,0.156025E-01,-0.516345E-02,0.299156,277.168,77742.7
TOA5_45736.high_freq_2024_06_11_0630.dat,2024-06-11,07:00,163.2916,1,36000,36000,-0.332450E-02,2,18.8692,0,35.4749,1,-4.10030,0,0.791034,1,0.385079,0.221327,0.240091E-01,0.493524E-02,-0.694006E-10,-0.174965E-11,13.3933,399.894,403.139,0.00000,0,337.659,10.0817,10.1844,0.00000,0,278.866,277.977,77651.6,0.969507,1010.69,0.298576E-01,0.512590E-01,0.608461E-02,780.563,859.274,0.627598E-02,90.8398,78.7112,276.570,-0.282780,1.02564,0.205718E-01,1.06411,-0.912572E-13,-0.518172E-14,1.06411,2.85659,301.110,105.414,1.10774,-9999,0.585582E-01,0.303056,-0.774725,-2.57704,0.531903,-0.328851,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.328614E-02,1.01167,20.4824,1.01803,32.5803,1.04570,-5.10995,1.04570,0.726488,1.04570,800000099,800000099,800000099,800000099,800000099,800011099,899999999,899999999,89999,89999,89,89,4,5,1,38,66,24,0.493090,0.932021E-01,0.198195E-01,0.130458,0.763678E-02,387.184,0.209032E-01,-0.510995E-02,0.726488,278.009,77748.0
TOA5_45736.high_freq_2024_06_11_0700.dat,2024-06-11,07:30,163.3124,1,36000,36000,-0.398491E-02,1,21.0540,1,20.8609,0,-6.23394,0,0.465370,0,0.510546,0.224033,-0.432622E-01,0.499777E-02,0.649696E-10,0.166425E-11,13.3322,398.746,401.972,0.00000,0,341.515,10.2142,10.3196,0.00000,0,279.342,278.439,77651.6,0.967848,1010.77,0.299086E-01,0.301560E-01,0.615409E-02,790.791,887.437,0.635853E-02,89.1095,96.6466,276.754,-0.180321,0.483597,0.136691E-01,0.516303,0.281519E-13,0.487314E-14,0.516303,1.86176,288.637,110.449,1.51709,-9999,0.641661E-01,0.159993,-0.913553,-2.18542,1.00926,-0.335407,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.391490E-02,1.01788,21.7604,1.02181,18.7474,1.03829,-7.17472,1.03829,0.418221,1.03829,800000099,800000099,800000099,800000099,800000099,800011099,899999999,899999999,89999,89999,89,89,10,3,0,35,53,31,0.202892,0.982273E-01,0.188661E-01,0.238774,0.118397E-01,160.394,0.222438E-01,-0.717472E-02,0.418221,278.470,77756.3
TOA5_45736.high_freq_2024_06_11_0730.dat,2024-06-11,08:00,163.3332,1,36000,36000,-0.335192E-01,0,18.9419,0,17.3372,1,-3.66437,0,0.386865,1,0.309144,1.07733,0.662047E-01,0.240397E-01,-0.606821E-10,-0.164431E-11,13.3748,400.504,403.845,0.00000,0,362.417,10.8525,10.9716,0.00000,0,279.680,278.720,77651.6,0.966643,1011.12,0.299448E-01,0.250688E-01,0.653075E-02,840.035,904.879,0.675612E-02,92.8340,64.8440,277.614,-0.375542,2.53378,0.332669E-01,2.56167,0.599416E-13,-0.453706E-14,2.56167,4.97935,306.125,98.4307,0.744088,-9999,0.186215,0.397728,-24.8210,-0.804358E-01,1.09256,-0.104073,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.332093E-01,1.00933,19.5233,1.01867,14.8533,1.07857,-4.40286,1.07857,0.331439,1.07857,800000099,800000099,800000099,800000099,800001099,800001199,899999999,899999999,89999,89999,89,89,17,0,2,27,32,0,0.518092,0.231559,0.458045E-01,0.796837E-01,0.532760E-02,203.899,0.199748E-01,-0.440286E-02,0.331439,278.508,77761.4
TOA5_45736.high_freq_2024_06_11_0800.dat,2024-06-11,08:30,163.3541,1,36000,36000,-0.261780E-01,0,21.2277,0,26.2837,0,-3.27193,0,0.586498,0,-0.258857E-02,0.422794,-0.558789E-01,0.943428E-02,0.862491E-10,0.239993E-11,13.3243,399.020,402.457,0.00000,0,370.756,11.1030,11.2277,0.00000,0,279.700,278.717,77651.6,0.966560,1011.26,0.299469E-01,0.380051E-01,0.668103E-02,859.357,904.722,0.691217E-02,94.9857,45.3651,277.939,-0.285789,2.41748,0.276617E-01,2.43447,0.271669E-13,0.647308E-14,2.43447,4.42065,308.694,96.7421,0.651040,-9999,0.164571,0.277013,-15.2890,-0.130584,0.807636,-0.131964,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.259362E-01,1.00932,22.2537,1.01843,22.9606,1.07568,-4.22376,1.07568,0.512347,1.07568,800000099,800000099,800000099,800000099,800000099,810000099,899999999,899999999,89999,89999,89,89,10,0,1,14,43,3,0.316290,0.192025,0.457102E-01,0.706270E-01,0.233216E-02,84.4743,0.227673E-01,-0.422376E-02,0.512347,278.474,77765.7
TOA5_45736.high_freq_2024_06_11_0830.dat,2024-06-11,09:00,163.3749,1,36000,36000,-0.227395E-01,0,17.4133,0,25.6481,0,-4.06039,0,0.572334,0,0.392947E-01,0.892563,-0.401478E-01,0.199174E-01,-0.742001E-11,-0.216883E-12,13.2847,397.954,401.493,0.00000,0,388.307,11.6320,11.7689,0.00000,0,279.783,278.753,77651.6,0.966245,1011.55,0.299557E-01,0.370872E-01,0.699728E-02,900.150,906.942,0.724173E-02,99.2512,6.79162,278.605,-0.413387,2.16379,0.380287E-01,2.20325,-0.443826E-13,-0.558537E-15,2.20325,3.99574,304.402,100.816,0.988988,-9999,0.153408,0.230678,-15.0980,-0.132236,0.678933,-0.116134,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.225287E-01,1.00936,18.4872,1.01805,22.6442,1.07041,-4.79853,1.07041,0.505302,1.07041,800000099,800000099,800000099,800000099,800000099,800001099,899999999,899999999,89999,89999,89,89,16,0,1,34,78,21,0.258161,0.167200,0.359953E-01,0.586991E-01,0.339641E-02,50.6208,0.189145E-01,-0.479853E-02,0.505302,278.542,77774.0
TOA5_45736.high_freq_2024_06_11_0900.dat,2024-06-11,09:30,163.3957,1,36000,36000,-0.344927E-01,0,27.5568,0,25.3642,0,-4.64770,0,0.565957,0,-0.879762E-01,-0.183276,-0.386214E-01,-0.408948E-02,-0.361601E-10,-0.104978E-11,13.2548,396.929,400.589,0.00000,0,384.805,11.5234,11.6578,0.00000,0,279.693,278.673,77651.6,0.966561,1011.49,0.299461E-01,0.366740E-01,0.693419E-02,891.778,901.936,0.717408E-02,98.8737,10.1585,278.471,-0.461196,2.42131,0.423564E-01,2.46521,0.272746E-13,-0.272808E-14,2.46521,4.96035,304.089,100.784,0.984485,-9999,0.188907,0.295179,-17.8143,-0.112073,1.08645,-0.149207,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.341741E-01,1.00932,28.4179,1.01849,21.6733,1.07638,-5.77141,1.07638,0.483601,1.07638,800000099,800000099,800000099,800000099,800000099,800001099,899999999,899999999,89999,89999,89,89,10,1,1,51,102,71,0.373320,0.171856,0.451820E-01,0.832005E-01,0.322456E-02,49.3930,0.290670E-01,-0.577141E-02,0.483601,278.426,77786.3
TOA5_45736.high_freq_2024_06_11_0930.dat,2024-06-11,10:00,163.4165,1,36000,36000,-0.568778E-01,0,40.0956,0,36.7930,0,-5.23513,0,0.820873,0,-0.133982,-0.903360,0.311068E-01,-0.201545E-01,0.432666E-10,0.119531E-11,13.2904,397.754,401.365,0.00000,0,367.168,10.9886,11.1107,0.00000,0,279.524,278.552,77651.6,0.967176,1011.19,0.299280E-01,0.531926E-01,0.661637E-02,850.534,894.378,0.684091E-02,95.0979,43.8435,277.792,-0.498998,3.28333,0.354507E-01,3.32122,-0.212637E-13,0.325549E-14,3.32122,5.93579,306.530,98.6417,0.611587,-9999,0.242504,0.480033,-25.8982,-0.770903E-01,1.08976,-0.169059,0,39.9998,-6.07012,13.7306,34.1912,52.1438,73.1324,109.566,-0.563312E-01,1.00970,41.2341,1.02041,31.0024,1.09565,-6.86044,1.09565,0.691683,1.09565,800000099,800000099,800000099,800000099,800000099,800001099,899999999,899999999,89999,89999,89,89,4,4,3,18,47,24,0.614811,0.274759,0.704966E-01,0.194053,0.476340E-02,55.8254,0.421615E-01,-0.686044E-02,0.691683,278.250,77794.3
TOA5_45736.high_freq_2024_06_11_1000.dat,2024-06-11,10:30,163.4374,1,36000,36000,-0.407752E-01,0,45.1129,0,42.8023,0,-5.77056,0,0.954992,0,0.558983E-01,-0.728574,0.243949E-01,-0.162557E-01,-0.125762E-10,-0.333258E-12,13.3114,398.401,401.848,0.00000,0,352.738,10.5572,10.6699,0.00000,0,279.536,278.602,77651.6,0.967157,1010.96,0.299294E-01,0.618835E-01,0.635634E-02,817.257,897.551,0.657219E-02,91.0542,80.2932,277.222,-0.587459,2.70889,0.366932E-01,2.77210,-0.691914E-13,-0.944773E-15,2.77210,5.57408,301.976,102.236,0.758423,-9999,0.205329,0.417689,-13.9710,-0.142903,1.05398,-0.224709,0,37.9706,-5.76219,13.0341,32.4567,49.4986,69.4224,104.007,-0.403959E-01,1.00939,46.5483,1.01911,36.6770,1.08334,-7.71163,1.08334,0.818325,1.08334,800000099,800000099,800000099,800000099,800001099,800001199,899999999,899999999,89999,89999,89,89,35,8,3,40,84,52,0.554906,0.222908,0.575644E-01,0.217738,0.587714E-02,74.5185,0.476073E-01,-0.771163E-02,0.818325,278.303,77802.2
TOA5_45736.high_freq_2024_06_11_1030.dat,2024-06-11,11:00,163.4582,1,36000,36000,-0.344523E-01,0,31.4958,0,37.2712,0,-4.92950,0,0.831766,0,0.255323,0.168166,-0.197228E-02,0.375289E-02,-0.161751E-10,-0.432728E-12,13.2982,398.349,401.752,0.00000,0,355.761,10.6569,10.7717,0.00000,0,279.778,278.834,77651.6,0.966317,1011.02,0.299552E-01,0.538984E-01,0.641082E-02,824.947,912.101,0.663428E-02,90.4447,87.1539,277.356,-0.402370,2.32259,0.351405E-01,2.35745,0.596220E-13,-0.121634E-14,2.35745,4.90244,304.873,99.8285,0.854093,-9999,0.188821,0.398396,-15.5626,-0.128288,0.845046,-0.170736,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.341340E-01,1.00933,32.9337,1.01830,32.6207,1.07392,-6.32940,1.07392,0.727983,1.07392,800000099,800000099,800000099,800000099,800000099,800001099,899999999,899999999,89999,89999,89,89,15,4,2,34,100,62,0.520645,0.225060,0.510872E-01,0.112190,0.422082E-02,53.4326,0.337104E-01,-0.632940E-02,0.727983,278.651,77800.2
TOA5_45736.high_freq_2024_06_11_1100.dat,2024-06-11,11:30,163.4790,1,36000,36000,-0.324563E-01,1,24.6325,0,34.1479,0,-4.03794,0,0.762136,0,0.106823,0.142069,-0.106438E-01,0.317078E-02,0.556801E-11,0.150243E-12,13.2837,398.066,401.462,0.00000,0,358.440,10.7412,10.8578,0.00000,0,279.882,278.931,77651.6,0.965950,1011.06,0.299664E-01,0.493864E-01,0.645908E-02,831.447,918.251,0.668676E-02,90.5468,86.8043,277.468,-0.502201,2.77445,0.324426E-01,2.81972,0.354666E-13,0.419160E-15,2.81972,5.73676,304.679,100.260,0.659237,-9999,0.183304,0.452678,-18.2055,-0.109665,0.721348,-0.137595,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.321538E-01,1.00941,25.9872,1.01921,29.8134,1.08442,-5.11011,1.08442,0.665395,1.08442,800000099,800000099,800000099,800000099,800001099,800001099,899999999,899999999,89999,89999,89,89,39,2,5,42,69,48,0.624312,0.224813,0.562303E-01,0.115563,0.299438E-02,47.9434,0.266089E-01,-0.511011E-02,0.665395,278.707,77793.8
TOA5_45736.high_freq_2024_06_11_1130.dat,2024-06-11,12:00,163.4999,1,36000,36000,-0.491125E-01,0,28.0794,0,40.2699,0,-4.50780,0,0.898639,0,-0.170797,-0.483848,0.568312E-02,-0.107972E-01,0.791596E-11,0.207819E-12,13.2974,398.217,401.526,0.00000,0,349.098,10.4545,10.5649,0.00000,0,279.701,278.776,77651.6,0.966591,1010.90,0.299471E-01,0.582318E-01,0.629074E-02,809.328,908.446,0.650817E-02,89.0893,99.1183,277.084,-0.522812,2.96385,0.661977E-01,3.01033,0.600818E-14,0.595302E-15,3.01033,6.29492,304.843,100.004,1.26005,-9999,0.225411,0.515774,-29.6967,-0.672297E-01,0.697280,-0.127485,0,37.7313,-5.72587,12.9519,32.2522,49.1866,68.9849,103.352,-0.486504E-01,1.00950,29.6734,1.01965,35.1220,1.08871,-5.72718,1.08871,0.783760,1.08871,800000099,800000099,800000099,800000099,800000099,800001099,899999999,899999999,89999,89999,89,89,16,6,2,16,58,36,0.671798,0.289270,0.704805E-01,0.922064E-01,0.363306E-02,69.3652,0.303679E-01,-0.572718E-02,0.783760,278.411,77798.6
TOA5_45736.high_freq_2024_06_11_1200.dat,2024-06-11,12:30,163.5207,1,36000,36000,-0.424799E-01,0,15.3756,0,26.6658,0,-2.82141,0,0.594990,0,-0.131148,-0.138725E-01,0.102073E-01,-0.309535E-03,-0.138827E-10,-0.363931E-12,13.3121,398.488,401.726,0.00000,0,348.973,10.4462,10.5565,0.00000,0,279.581,278.657,77651.6,0.967007,1010.90,0.299342E-01,0.385553E-01,0.628850E-02,808.694,900.976,0.650306E-02,89.7576,92.2817,277.072,-0.705929,2.85004,0.512693E-01,2.93661,-0.247663E-13,-0.104286E-14,2.93661,5.82067,300.512,103.912,1.00036,-9999,0.209593,0.417077,-43.5984,-0.457929E-01,0.576603,-0.750443E-01,0,39.7451,-6.03148,13.6432,33.9735,51.8118,72.6668,108.868,-0.420818E-01,1.00946,16.4963,1.01948,23.4628,1.08705,-3.50413,1.08705,0.523522,1.08705,800000099,800000099,800000099,800000099,800000099,800001099,899999999,899999999,89999,89999,89,89,35,0,2,26,59,16,0.543833,0.236813,0.535080E-01,0.456304E-01,0.181451E-02,33.0980,0.168753E-01,-0.350413E-02,0.523522,278.276,77797.8
TOA5_45736.high_freq_2024_06_11_1230.dat,2024-06-11,13:00,163.5415,1,36000,36000,-0.461206E-01,0,10.3660,0,26.0064,0,-2.05717,0,0.580141,0,-0.269830,-0.223934E-01,0.578652E-01,-0.499545E-03,0.185627E-10,0.484135E-12,13.3752,400.023,403.223,0.00000,0,348.838,10.4330,10.5430,0.00000,0,279.335,278.413,77651.6,0.967861,1010.89,0.299078E-01,0.375931E-01,0.628607E-02,807.672,885.789,0.649481E-02,91.1811,78.1172,277.054,-0.612868,2.69409,0.544861E-01,2.76346,0.919779E-13,0.138785E-14,2.76346,5.23483,301.990,102.816,1.12975,-9999,0.218294,0.370552,-73.0603,-0.273267E-01,0.398594,-0.485348E-01,0,40.5034,-6.14655,13.9035,34.6217,52.8003,74.0531,110.945,-0.456918E-01,1.00938,11.5537,1.01909,23.2109,1.08314,-2.58276,1.08314,0.517781,1.08314,800000099,800000099,800000099,800000099,800000099,800000099,899999999,899999999,89999,89999,89,89,5,3,1,8,125,28,0.407368,0.278372,0.553641E-01,0.264384E-01,0.277998E-02,47.0461,0.118088E-01,-0.258276E-02,0.517781,277.869,77815.3
TOA5_45736.high_freq_2024_06_11_1300.dat,2024-06-11,13:30,163.5624,1,36000,36000,-0.126922E-01,2,11.6784,0,25.5083,0,-6.17522,0,0.569001,0,-0.594866E-01,0.329043,0.324827,0.733980E-02,0.230188E-09,0.598662E-11,13.6650,408.635,411.514,0.00000,0,355.392,10.6276,10.7418,0.00000,0,279.298,278.359,77651.6,0.967978,1010.99,0.299039E-01,0.368713E-01,0.640417E-02,822.687,882.465,0.661603E-02,93.2260,59.7785,277.317,-0.321660,1.54515,0.343872E-01,1.57865,0.187265E-12,0.168451E-13,1.57865,4.43473,304.670,101.759,1.24815,-9999,0.114508,0.433695,-9.36069,-0.213286,0.457826,-0.104216,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.125668E-01,1.00998,12.8665,1.01749,23.2445,1.05638,-6.61961,1.05638,0.518504,1.05638,800000099,800000099,800000099,800001099,800001099,800011099,899999999,899999999,89999,89999,89,89,6,0,0,45,111,36,0.638541,0.196362,0.324869E-01,0.442348E-01,0.117678,333.161,0.131476E-01,-0.661961E-02,0.518504,277.732,77834.2
TOA5_45736.high_freq_2024_06_11_1330.dat,2024-06-11,14:00,163.5832,1,36000,36000,-0.347997E-01,1,14.1290,0,32.6047,0,-4.02263,0,0.727193,0,-0.165163,0.310123,0.196145,0.691678E-02,0.616389E-12,0.161024E-13,13.8454,413.833,416.865,0.00000,0,361.696,10.8109,10.9291,0.00000,0,279.164,278.209,77651.6,0.968432,1011.09,0.298895E-01,0.471221E-01,0.651776E-02,836.828,873.312,0.673022E-02,95.8223,36.4845,277.560,-0.590671,2.35015,0.461310E-01,2.42368,-0.537696E-13,0.445193E-16,2.42368,4.63106,299.279,104.108,1.09060,-9999,0.189563,0.462067,-35.1028,-0.568758E-01,0.433344,-0.761202E-01,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.344783E-01,1.00932,15.6171,1.01841,29.2090,1.07543,-4.68714,1.07543,0.651458,1.07543,800000099,800000099,800000099,800000099,800000099,800001099,899999999,899999999,89999,89999,89,89,24,7,1,9,85,4,0.611915,0.266618,0.456016E-01,0.985229E-01,0.616653E-02,102.808,0.159492E-01,-0.468714E-02,0.651458,277.789,77838.6
TOA5_45736.high_freq_2024_06_11_1400.dat,2024-06-11,14:30,163.6040,1,36000,36000,-0.408038E-01,0,13.1189,0,24.6310,0,-2.89906,0,0.549208,0,-0.306840,-0.663864,-0.112002,-0.148025E-01,-0.282064E-11,-0.715276E-13,13.7617,410.868,413.975,0.00000,0,348.977,10.4191,10.5288,0.00000,0,278.851,277.932,77651.6,0.969541,1010.87,0.298560E-01,0.355887E-01,0.628857E-02,806.597,856.572,0.648613E-02,94.1657,49.9748,277.035,-0.866124,2.43556,0.663546E-01,2.58584,-0.351455E-13,-0.204964E-15,2.58584,5.04997,294.903,109.576,1.47042,-9999,0.205148,0.294743,-47.9147,-0.416678E-01,0.532616,-0.652480E-01,0,41.2031,-6.25273,14.1437,35.2198,53.7124,75.3324,112.862,-0.404263E-01,1.00934,14.1891,1.01872,21.8895,1.07912,-3.50915,1.07912,0.488080,1.07912,800000099,800000099,800000099,800000099,800000099,800001099,899999999,899999999,89999,89999,89,89,18,0,4,22,189,38,0.388777,0.153862,0.468473E-01,0.296194E-01,0.216257E-02,41.2915,0.144775E-01,-0.350915E-02,0.488080,277.358,77841.2
TOA5_45736.high_freq_2024_06_11_1430.dat,2024-06-11,15:00,163.6249,1,36000,36000,-0.800665E-01,1,12.3584,1,33.6416,1,-1.08707,1,0.749990,1,-0.202392,0.249209,-0.483681E-01,0.555576E-02,-0.127533E-09,-0.328992E-11,13.7272,409.589,412.500,0.500000E-01,0,354.117,10.5660,10.6789,0.00000,0,278.680,277.749,77651.6,0.970127,1010.95,0.298377E-01,0.485993E-01,0.638119E-02,817.937,845.679,0.657768E-02,96.7196,27.7414,277.234,-1.00500,3.45784,0.804178E-01,3.60183,-0.993513E-13,-0.929050E-14,3.60183,6.70797,298.221,106.206,1.27935,-9999,0.287284,0.565857,-139.683,-0.142931E-01,0.367356,-0.438626E-01,0,43.4188,-6.58897,14.9043,37.1137,56.6008,79.3834,118.931,-0.792786E-01,1.00994,13.8550,1.02115,29.5566,1.10184,-1.82973,1.10184,0.658922,1.10184,800000099,800000099,800000099,800001099,800001199,800001199,899999999,899999999,89999,89999,89,89,6,2,2,9,265,58,0.688523,0.362597,0.805941E-01,0.266309E-01,0.103974E-01,82.6778,0.141269E-01,-0.182973E-02,0.658922,277.176,77837.6
