file_info,,,,,,,corrected_fluxes_and_quality_flags,,,,,,,,,,storage_fluxes,,,,vertical_advection_fluxes,,gas_densities_concentrations_and_timelags,,,,,,,,,,air_properties,,,,,,,,,,,,,,unrotated_wind,,,rotated_wind,,,,,,rotation_angles_for_tilt_correction,,,turbulence,,,,,,footprint,,,,,,,,uncorrected_fluxes,,,,,,,,,,statistical_flags,,,,,,,,,,,,spikes,,,,,,variances,,,,,,covariances,,,custom_variables,,
filename,date,time,DOY,daytime,file_records,used_records,Tau,qc_Tau,H,qc_H,LE,qc_LE,co2_flux,qc_co2_flux,h2o_flux,qc_h2o_flux,H_strg,LE_strg,co2_strg,h2o_strg,co2_v-adv,h2o_v-adv,co2_molar_density,co2_mole_fraction,co2_mixing_ratio,co2_time_lag,co2_def_timelag,h2o_molar_density,h2o_mole_fraction,h2o_mixing_ratio,h2o_time_lag,h2o_def_timelag,sonic_temperature,air_temperature,air_pressure,air_density,air_heat_capacity,air_molar_volume,ET,water_vapor_density,e,es,specific_humidity,RH,VPD,Tdew,u_unrot,v_unrot,w_unrot,u_rot,v_rot,w_rot,wind_speed,max_wind_speed,wind_dir,yaw,pitch,roll,u*,TKE,L,(z-d)/L,bowen_ratio,T*,model,x_peak,x_offset,x_10%,x_30%,x_50%,x_70%,x_90%,un_Tau,Tau_scf,un_H,H_scf,un_LE,LE_scf,un_co2_flux,co2_scf,un_h2o_flux,h2o_scf,spikes_hf,amplitude_resolution_hf,drop_out_hf,absolute_limits_hf,skewness_kurtosis_hf,skewness_kurtosis_sf,discontinuities_hf,discontinuities_sf,timelag_hf,timelag_sf,attack_angle_hf,non_steady_wind_hf,u_spikes,v_spikes,w_spikes,ts_spikes,co2_spikes,h2o_spikes,u_var,v_var,w_var,ts_var,co2_var,h2o_var,w/ts_cov,w/co2_cov,w/h2o_cov,cell_t_mean,int_p_mean
TOA5_45735.high_freq_2024_06_08_1430.dat,2024-06-08,15:00,160.6249,1,36000,36000,0.227522,1,-17.3348,2,88.3019,1,17.6962,1,1.98480,1,-1.25385,4.50173,-0.376463,0.101188,-0.226777E-09,-0.876447E-11,12.3673,380.464,383.972,0.00000,0,477.971,14.7042,14.9236,0.00000,0,287.680,286.343,77746.4,0.940699,1013.38,0.307638E-01,0.128615,0.861304E-02,1138.16,1511.54,0.915600E-02,75.2984,373.374,282.030,1.28223,-3.33292,0.628787E-01,3.57161,0.275805E-13,-0.183368E-13,3.57161,15.9174,111.267,291.043,1.00875,-9999,0.491798,3.92524,500.454,0.430909E-02,-0.196312,0.369750E-01,0,55.3554,-8.40039,19.0017,47.3169,72.1613,101.207,151.627,0.225485,1.00904,-12.2392,1.02011,79.8885,1.10604,16.0301,1.10604,1.79569,1.10604,800000099,800000099,800000099,800001199,800000099,801100099,899999999,899999999,89999,89999,89,89,3,20,11,60,206,81,4.25625,3.43819,0.156045,0.586567,0.243334,296.849,-0.128389E-01,0.160301E-01,1.79569,286.440,78257.2
TOA5_45735.high_freq_2024_06_08_1500.dat,2024-06-08,15:30,160.6457,1,36000,36000,-0.349555E-01,2,-13.6121,0,50.9991,0,0.318402E-01,2,1.14496,0,-1.45228,-3.44624,-1.13555,-0.773701E-01,-0.376891E-10,-0.136639E-11,11.4957,351.895,355.419,-0.200000,0,416.769,12.7577,12.9225,0.00000,0,286.251,285.096,77746.4,0.945502,1012.28,0.306109E-01,0.741934E-01,0.751017E-02,988.110,1392.89,0.794305E-02,70.9395,404.782,279.955,1.14144,-1.82316,0.347538E-01,2.15128,-0.224498E-12,-0.327853E-14,2.15128,6.01927,102.464,302.050,0.925651,-9999,0.192277,1.79260,38.0734,0.566406E-01,-0.266908,0.739664E-01,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.346269E-01,1.00949,-10.5589,1.01997,47.3266,1.08347,0.188244,1.08347,1.06251,1.08347,800000099,800000099,800000099,800000099,800001099,800001099,899999999,899999999,89999,89999,89,89,4,5,3,13,117,3,1.90353,1.62840,0.532680E-01,0.315792E-01,0.424474E-02,291.721,-0.110320E-01,0.188244E-03,1.06251,284.860,78279.3
TOA5_45735.high_freq_2024_06_08_1530.dat,2024-06-08,16:00,160.6665,1,36000,36000,-0.894850E-01,1,-15.5940,1,67.4640,1,-4.11073,1,1.51490,1,0.232378,-0.776962,0.439787,-0.174466E-01,-0.223291E-10,-0.757816E-12,11.8507,362.966,366.624,0.00000,0,402.196,12.3185,12.4721,0.00000,0,286.411,285.296,77746.4,0.944996,1012.04,0.306281E-01,0.981653E-01,0.724757E-02,954.229,1411.37,0.766942E-02,67.6099,457.146,279.448,1.35604,-1.93138,0.345898E-01,2.36014,-0.226309E-12,-0.188420E-14,2.36014,8.57072,101.158,305.073,0.839748,-9999,0.307723,1.85237,136.226,0.158303E-01,-0.231145,0.529868E-01,0,47.3298,-7.18248,16.2468,40.4568,61.6992,86.5339,129.644,-0.887352E-01,1.00845,-11.6131,1.01789,62.7284,1.07861,-3.69107,1.07861,1.40856,1.07861,800000099,800000099,800000099,800000099,800000099,810110099,899999999,899999999,89999,89999,89,89,9,6,7,28,13,5,1.84906,1.76530,0.903773E-01,0.279886E-01,0.336160E-01,286.145,-0.121428E-01,-0.369107E-02,1.40856,285.327,78262.0
TOA5_45735.high_freq_2024_06_08_1600.dat,2024-06-08,16:30,160.6873,1,36000,36000,-0.676158E-01,2,-14.8245,0,74.9967,0,-1.18754,1,1.68440,0,0.255012,-1.06971,0.751303,-0.240253E-01,-0.881789E-10,-0.270464E-11,12.4614,381.889,385.934,0.00000,0,382.218,11.7134,11.8522,0.00000,0,286.577,285.515,77746.4,0.944484,1011.71,0.306458E-01,0.109149,0.688757E-02,907.529,1431.93,0.729242E-02,63.3780,524.401,278.723,0.907047,-4.22709,0.152108,4.32599,-0.600304E-13,-0.707617E-14,4.32599,11.5649,125.291,282.111,2.01501,-9999,0.267564,2.21266,94.1878,0.228958E-01,-0.197668,0.579830E-01,0,36.2944,-5.50782,12.4587,31.0239,47.3135,66.3578,99.4161,-0.669078E-01,1.01058,-10.5557,1.02376,66.2379,1.13298,-1.01626,1.13298,1.48768,1.13298,800000099,800000099,800000099,800001099,800000099,800010099,899999999,899999999,89999,89999,89,89,19,0,6,59,38,1,2.70000,1.59264,0.132687,0.527242E-01,0.247468E-01,206.515,-0.110467E-01,-0.101626E-02,1.48768,285.568,78243.1
TOA5_45735.high_freq_2024_06_08_1630.dat,2024-06-08,17:00,160.7082,1,36000,36000,-0.774722E-01,1,-14.2311,1,56.0901,0,-2.39122,0,1.26026,0,0.478010,0.237894,0.280930,0.534513E-02,0.133237E-09,0.405842E-11,12.6738,388.975,393.024,0.00000,0,386.044,11.8482,11.9903,0.00000,0,287.002,285.927,77746.4,0.943076,1011.80,0.306913E-01,0.816648E-01,0.695652E-02,917.936,1471.14,0.737641E-02,62.3962,553.206,278.887,0.597776,-3.66499,0.128207,3.71563,0.140764E-12,0.105128E-13,3.71563,8.54881,129.145,279.264,1.97736,-9999,0.286615,1.71420,120.605,0.178806E-01,-0.253718,0.520354E-01,0,39.0827,-5.93095,13.4158,33.4073,50.9482,71.4556,107.053,-0.767282E-01,1.00970,-10.9433,1.02157,50.5060,1.11520,-1.98942,1.11520,1.13479,1.11520,800000099,800000099,800000099,800000099,800000099,800011099,899999999,899999999,89999,89999,89,89,27,16,7,36,10,11,1.82628,1.47558,0.126536,0.692729E-01,0.252267E-02,170.442,-0.114686E-01,-0.198942E-02,1.13479,286.053,78234.9
TOA5_45735.high_freq_2024_06_08_1700.dat,2024-06-08,17:30,160.7290,1,36000,36000,-0.396613E-01,1,-22.0561,0,35.2748,0,0.421748,1,0.792394,0,-0.271109,-0.813952E-02,0.343608E-01,-0.182842E-03,0.200710E-09,0.609768E-11,12.7124,389.841,393.789,0.00000,0,386.210,11.8436,11.9855,0.00000,0,286.768,285.693,77746.4,0.943848,1011.79,0.306662E-01,0.513471E-01,0.695950E-02,917.580,1448.80,0.737354E-02,63.3337,531.221,278.882,0.496213,-2.27969,0.663755E-01,2.33401,-0.121939E-12,0.157885E-13,2.33401,7.26654,123.630,282.280,1.62962,-9999,0.204990,1.13945,28.4690,0.757490E-01,-0.625266,0.112669,0,39.5585,-6.00316,13.5792,33.8140,51.5685,72.3256,108.357,-0.392509E-01,1.01045,-19.6710,1.02220,33.0553,1.09660,1.04107,1.09660,0.742537,1.09660,800000099,800000099,800000099,800000099,800000099,800110099,899999999,899999999,89999,89999,89,89,12,13,14,27,42,26,1.31965,0.896459,0.627971E-01,0.667237E-01,0.369609E-03,106.616,-0.205985E-01,0.104107E-02,0.742537,285.776,78247.7
TOA5_45735.high_freq_2024_06_08_1730.dat,2024-06-08,18:00,160.7498,1,36000,36000,-0.388258E-01,0,-22.9930,0,31.1547,0,0.106055,0,0.699774,0,-0.120612,-0.178662,-0.169575E-01,-0.401297E-02,0.389685E-10,0.117506E-11,12.7035,389.414,393.371,0.00000,0,383.064,11.7425,11.8820,0.00000,0,286.654,285.590,77746.4,0.944227,1011.73,0.306541E-01,0.453453E-01,0.690282E-02,909.776,1438.97,0.731056E-02,63.2242,529.192,278.759,0.530573,-3.09230,0.975181E-01,3.13900,-0.505859E-13,0.306754E-14,3.13900,6.43109,130.117,279.736,1.78027,-9999,0.202779,0.532820,26.4343,0.815797E-01,-0.738024,0.118695,0,39.9694,-6.06552,13.7202,34.1653,52.1042,73.0769,109.482,-0.383795E-01,1.01163,-20.7915,1.02516,28.6396,1.12528,0.804367,1.12528,0.643280,1.12528,800000099,800000099,800000099,800000099,800000099,800011099,899999999,899999999,89999,89999,89,89,7,5,2,45,33,2,0.519366,0.486391,0.598824E-01,0.799963E-01,0.326173E-03,74.2223,-0.217643E-01,0.804367E-03,0.643280,285.623,78233.3
TOA5_45735.high_freq_2024_06_08_1800.dat,2024-06-08,18:30,160.7707,1,36000,36000,-0.316541E-01,1,-26.9391,0,38.6650,0,2.41364,0,0.868404,0,-0.848981E-01,-0.531287,0.325691E-01,-0.119325E-01,-0.136043E-10,-0.398889E-12,12.7347,390.234,394.165,0.00000,0,373.392,11.4420,11.5744,0.00000,0,286.554,285.517,77746.4,0.944574,1011.56,0.306433E-01,0.562725E-01,0.672852E-02,886.578,1432.10,0.712334E-02,61.9076,545.521,278.387,1.03099,-2.51784,0.671821E-01,2.72157,-0.464716E-13,-0.106828E-14,2.72157,6.17714,115.241,292.268,1.41449,-9999,0.183061,0.705440,16.5989,0.129918,-0.696730,0.154013,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.312559E-01,1.01274,-24.1972,1.02718,35.3841,1.12666,2.95869,1.12666,0.794715,1.12666,800000099,800000099,800000099,800000099,800000099,800100099,899999999,899999999,89999,89999,89,89,2,6,11,7,1,0,0.742388,0.609369,0.591231E-01,0.100833,0.186311E-02,92.0260,-0.253242E-01,0.295869E-02,0.794715,285.513,78221.7
TOA5_45735.high_freq_2024_06_08_1830.dat,2024-06-08,19:00,160.7915,0,36000,36000,-0.407800E-01,1,-22.4379,0,25.5285,0,1.72619,0,0.573308,0,-0.111105,1.93239,-0.704345E-02,0.433968E-01,-0.743269E-10,-0.238858E-11,12.7288,390.057,393.912,0.00000,0,409.055,12.5349,12.6941,0.00000,0,286.557,285.421,77746.4,0.944504,1012.16,0.306437E-01,0.371504E-01,0.737116E-02,970.927,1423.06,0.780427E-02,68.2281,452.133,279.700,1.17681,-2.73407,0.502743E-01,2.97701,0.742935E-13,-0.583927E-14,2.97701,7.24156,116.247,293.288,0.967631,-9999,0.207789,1.03967,29.1498,0.739799E-01,-0.878938,0.112955,0,38.2438,-5.80365,13.1279,32.6903,49.8547,69.9219,104.756,-0.403298E-01,1.01116,-20.5608,1.02411,23.8986,1.11753,2.28193,1.11753,0.536706,1.11753,800000099,800000099,800000099,800000099,800000099,800000099,899999999,899999999,89999,89999,89,89,18,0,5,3,14,17,1.43241,0.576723,0.702126E-01,0.741544E-01,0.108300E-02,52.3904,-0.215073E-01,0.228193E-02,0.536706,285.543,78202.0
TOA5_45735.high_freq_2024_06_08_1900.dat,2024-06-08,19:30,160.8123,0,36000,36000,-0.467625E-01,1,-9.36688,1,3.50403,1,2.27822,1,0.786141E-01,1,-1.20859,-0.799640,0.191710,-0.179402E-01,0.410451E-11,0.125617E-12,12.9345,394.867,398.922,0.500000E-01,0,395.858,12.0848,12.2326,0.00000,0,285.477,284.386,77746.4,0.948102,1011.90,0.305282E-01,0.509419E-02,0.713336E-02,936.196,1329.01,0.752382E-02,70.4429,392.818,279.172,0.117195,-0.402515,0.309730E-01,0.420372,-0.282465E-12,0.317330E-15,0.420372,4.15332,123.090,286.233,4.22539,-9999,0.222086,0.872960,85.2471,0.252970E-01,-2.67317,0.439625E-01,0,61.7073,-9.36433,21.1821,52.7465,80.4418,112.821,169.026,-0.461428E-01,1.01343,-8.98774,1.01959,3.92309,1.03684,2.59574,1.03684,0.880159E-01,1.03684,800000099,800000099,800000099,800000099,800000099,800101099,899999999,899999999,89999,89999,89,89,3,0,7,0,3,0,1.11308,0.608588,0.242535E-01,0.313911,0.225438E-01,75.5909,-0.936827E-02,0.259574E-02,0.880159E-01,284.479,78219.9
TOA5_45735.high_freq_2024_06_08_1930.dat,2024-06-08,20:00,160.8332,0,36000,36000,-0.382505E-01,2,-27.8686,1,21.1563,1,5.18932,1,0.474468,1,-0.463299,1.58207,-0.271290E-02,0.354809E-01,0.315034E-09,0.103528E-10,12.9467,394.799,398.884,0.500000E-01,0,425.460,12.9740,13.1446,0.00000,0,285.159,283.989,77746.4,0.949110,1012.38,0.304942E-01,0.307455E-01,0.766678E-02,1004.80,1294.43,0.807787E-02,77.6251,289.627,280.199,-0.587887E-01,-1.09842,0.544221E-01,1.10134,0.748542E-13,0.243332E-13,1.10134,5.31953,144.477,266.936,2.83240,-9999,0.200752,0.974964,21.1660,0.101885,-1.31727,0.144476,0,54.1688,-8.22032,18.5944,46.3026,70.6145,99.0378,148.377,-0.378239E-01,1.01128,-26.0918,1.02230,21.4539,1.06370,5.94624,1.06370,0.481142,1.06370,800000099,800000099,800000099,800000099,800000099,800100099,899999999,899999999,89999,89999,89,89,3,3,3,2,5,6,1.49709,0.425389,0.274488E-01,0.511003,0.221101E-01,73.7809,-0.271547E-01,0.594624E-02,0.481142,284.091,78232.4
TOA5_45735.high_freq_2024_06_08_2000.dat,2024-06-08,20:30,160.8540,0,36000,36000,-0.182405E-01,1,4.62777,2,2.74737,1,-1.23764,2,0.615531E-01,1,-1.22419,-0.645424,0.388806,-0.144604E-01,-0.277914E-09,-0.866570E-11,13.3155,404.507,408.795,0.00000,1,415.193,12.6130,12.7741,0.00000,0,284.079,282.946,77746.4,0.952738,1012.16,0.303787E-01,0.398864E-02,0.748177E-02,976.950,1207.28,0.785291E-02,80.9215,230.332,279.790,-0.249431E-01,-0.356889,0.264749E-01,0.358738,-0.305258E-13,-0.208715E-13,0.358738,2.45899,127.917,266.002,4.23229,-9999,0.138367,0.229453,-41.7314,-0.516757E-01,1.68444,-0.346830E-01,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.178153E-01,1.02387,4.67111,1.02484,2.31114,1.03781,-1.43405,1.03781,0.517797E-01,1.03781,800000099,800000099,800000099,800000099,800000099,800100099,899999999,899999999,89999,89999,89,89,8,0,2,0,30,1,0.231396,0.217888,0.962166E-02,0.334340,0.560010E-01,48.4305,0.484392E-02,-0.143405E-02,0.517797E-01,282.903,78250.8
TOA5_45735.high_freq_2024_06_08_2030.dat,2024-06-08,21:00,160.8748,0,36000,36000,-0.752920E-02,1,-0.867280,2,7.34820,1,1.64484,1,0.164595,1,-0.278337,-2.08249,0.130643,-0.466463E-01,0.800361E-10,0.224736E-11,13.4389,407.765,412.128,0.00000,0,377.356,11.4498,11.5824,0.00000,0,283.737,282.709,77746.4,0.953953,1011.52,0.303421E-01,0.106657E-01,0.679996E-02,887.180,1188.28,0.712819E-02,74.6610,301.097,278.397,-0.187382E-01,-0.554672,0.218734E-01,0.555419,-0.203670E-12,0.595554E-14,0.555419,2.23819,148.199,268.065,2.25699,-9999,0.888405E-01,0.296434,58.9284,0.365952E-01,-0.118026,0.101169E-01,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.744202E-02,1.01171,-0.436713,1.01832,7.05056,1.03792,1.56147,1.03792,0.157928,1.03792,800000099,800000099,800000099,800000099,800000099,800000099,899999999,899999999,89999,89999,89,89,0,8,0,6,3,1,0.178113,0.406351,0.840396E-02,0.244664,0.644077E-01,77.8980,-0.452581E-03,0.156147E-02,0.157928,282.558,78251.0
TOA5_45735.high_freq_2024_06_08_2100.dat,2024-06-08,21:30,160.8956,0,36000,36000,-0.142446E-01,2,-24.0330,1,3.27746,0,3.51974,1,0.734849E-01,0,1.19756,1.54117,-0.534027,0.345550E-01,-0.141371E-09,-0.441426E-11,12.9479,394.395,398.515,0.00000,0,404.292,12.3148,12.4684,0.00000,0,284.842,283.732,77746.4,0.950203,1012.01,0.304603E-01,0.476182E-02,0.728534E-02,953.946,1272.51,0.766714E-02,74.9659,318.560,279.444,-0.139182,-0.867329,0.372430E-01,0.879214,0.537660E-13,-0.109185E-13,0.879214,4.39212,150.332,260.883,2.42774,-9999,0.122438,0.905450,5.56759,0.387331,-7.33282,0.204122,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.139729E-01,1.01945,-22.9507,1.03939,4.39827,1.09715,4.22128,1.09715,0.986149E-01,1.09715,800000099,800000099,800000099,800000099,800000099,800100099,899999999,899999999,89999,89999,89,89,16,0,3,4,20,13,1.09554,0.689140,0.262160E-01,0.937656,0.525978E-01,44.5911,-0.238667E-01,0.422128E-02,0.986149E-01,283.620,78233.0
TOA5_45735.high_freq_2024_06_08_2130.dat,2024-06-08,22:00,160.9165,0,36000,36000,-0.314687E-01,0,-6.99636,0,17.4736,0,1.24936,1,0.391611,0,-0.529880,-0.177421,-0.160658E-01,-0.397629E-02,0.210826E-10,0.653649E-12,12.9557,393.994,398.090,0.500000E-01,0,401.682,12.2155,12.3665,0.00000,0,284.379,283.280,77746.4,0.951756,1011.95,0.304107E-01,0.253764E-01,0.723831E-02,946.278,1234.65,0.760522E-02,76.6432,288.376,279.327,0.578202,-2.02854,0.104620,2.11193,0.109376E-13,0.162728E-14,2.11193,5.67891,125.366,285.909,2.83945,-9999,0.181835,0.539978,62.6427,0.344254E-01,-0.400396,0.399495E-01,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.311893E-01,1.00896,-5.91588,1.01876,16.4426,1.07772,1.32489,1.07772,0.368504,1.07772,800000099,800000099,800000099,800000099,800000099,800000099,899999999,899999999,89999,89999,89,89,2,19,7,3,8,1,0.465821,0.576183,0.379532E-01,0.521011,0.163511E-01,49.9183,-0.614236E-02,0.132489E-02,0.368504,283.263,78197.9
TOA5_45735.high_freq_2024_06_08_2200.dat,2024-06-08,22:30,160.9373,0,36000,36000,-0.132403E-01,1,-15.3078,1,8.37941,0,2.28801,1,0.187738,0,-0.377907,-1.17592,0.289312E-01,-0.263460E-01,-0.501735E-10,-0.146915E-11,12.9970,394.716,398.765,0.500000E-01,0,380.570,11.5578,11.6930,0.00000,0,283.996,282.958,77746.4,0.953074,1011.58,0.303698E-01,0.121654E-01,0.685787E-02,895.523,1208.33,0.719553E-02,74.1128,312.802,278.531,0.710378E-01,-2.21603,0.851185E-01,2.21880,-0.120600E-13,-0.386040E-14,2.21880,4.09597,138.339,271.836,2.19854,-9999,0.117865,0.288777,7.79660,0.276595,-1.82684,0.134710,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.130192E-01,1.01699,-14.3599,1.03548,8.04728,1.14772,2.56462,1.14772,0.180297,1.14772,800000099,800000099,800000099,800000099,800000099,800100099,899999999,899999999,89999,89999,89,89,24,12,12,0,1,1,0.323126,0.232823,0.216043E-01,0.677460,0.235307E-01,29.9900,-0.148945E-01,0.256462E-02,0.180297,282.794,78194.5
TOA5_45735.high_freq_2024_06_08_2230.dat,2024-06-08,23:00,160.9581,0,36000,36000,-0.210213E-01,2,-19.6948,0,9.83801,0,3.05417,0,0.220467,0,0.275912,1.84137,-0.519142E-01,0.412645E-01,-0.244417E-09,-0.782111E-11,12.9393,393.419,397.424,0.00000,0,414.044,12.5890,12.7495,0.00000,0,284.325,283.193,77746.4,0.951914,1012.15,0.304050E-01,0.142863E-01,0.746107E-02,975.100,1227.48,0.783797E-02,79.4392,252.379,279.762,0.106377,-1.20274,0.565058E-01,1.20875,0.839669E-13,-0.188896E-13,1.20875,5.06763,135.891,275.054,2.67940,-9999,0.148604,1.07789,12.1474,0.177528,-2.00191,0.137555,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.207453E-01,1.01331,-18.6448,1.02705,10.2218,1.08085,3.60988,1.08085,0.229068,1.08085,800000099,800000099,800000099,800000099,800000099,800100099,899999999,899999999,89999,89999,89,89,1,3,6,2,2,0,1.43327,0.689107,0.333933E-01,0.733626,0.293481E-01,73.2927,-0.193514E-01,0.360988E-02,0.229068,283.149,78184.3
TOA5_45735.high_freq_2024_06_08_2300.dat,2024-06-08,23:30,160.9790,0,36000,36000,-0.224473E-01,2,-4.90210,2,11.4045,1,2.82847,1,0.255359,1,-1.02125,2.63787,0.219408,0.590649E-01,-0.104552E-09,-0.368556E-11,13.1533,398.887,403.044,0.500000E-01,0,463.668,14.0612,14.2617,0.00000,0,283.586,282.325,77746.4,0.954316,1012.95,0.303259E-01,0.165473E-01,0.835530E-02,1088.62,1157.82,0.875528E-02,94.0226,69.2083,281.373,0.142879,-1.07184,0.426727E-01,1.08216,0.757841E-13,-0.794871E-14,1.08216,4.90453,133.623,277.593,2.25992,-9999,0.153369,0.906133,53.6625,0.401863E-01,-0.429840,0.330646E-01,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.222333E-01,1.00963,-4.18025,1.01818,11.0462,1.05165,2.81777,1.05165,0.247338,1.05165,800000099,800000099,800000099,800000099,800000099,800100099,899999999,899999999,89999,89999,89,89,0,0,6,0,4,1,1.15652,0.634520,0.212246E-01,0.638470,0.709651E-01,138.850,-0.432435E-02,0.281777E-02,0.247338,282.479,78152.0
TOA5_45735.high_freq_2024_06_08_2330.dat,2024-06-09,00:00,161.0000,0,36000,36000,-0.181968E-01,2,-3.63362,1,-16.0661,1,2.24461,0,-0.359631,1,-0.366437,-0.350650,-0.221084,-0.784910E-02,-0.558814E-10,-0.196968E-11,12.9870,393.383,398.110,0.00000,0,457.758,13.8658,14.0607,0.00000,1,283.256,282.014,77746.4,0.955439,1012.84,0.302906E-01,-0.233041E-01,0.824879E-02,1073.55,1133.76,0.863351E-02,94.6896,60.2079,281.168,0.318838,1.50232,-0.505710E-01,1.53662,0.978781E-13,-0.430288E-14,1.53662,10.1318,319.652,78.0179,-1.88598,-9999,0.138006,5.20863,52.7445,0.408858E-01,0.226166,0.272081E-01,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.180238E-01,1.00960,-4.44509,1.01942,-14.5906,1.06726,2.39716,1.06726,-0.326603,1.06726,800000099,800000099,800000099,800000099,800000099,800100199,899999999,899999999,89999,89999,89,89,3,0,3,5,0,26,9.31523,1.03817,0.638526E-01,0.107973,0.633448E-02,1307.62,-0.459342E-02,0.239716E-02,-0.326603,282.014,78175.4
TOA5_45735.high_freq_2024_06_09_0000.dat,2024-06-09,00:30,161.0208,0,36000,36000,-0.438218E-02,2,-3.39896,0,5.19130,1,1.23279,0,0.116179,1,-0.271051,-2.51120,0.148388,-0.561995E-01,-0.358427E-10,-0.112549E-11,13.1253,397.073,401.668,0.00000,0,412.145,12.4684,12.6258,0.00000,0,282.899,281.784,77746.4,0.956719,1012.06,0.302525E-01,0.752839E-02,0.742685E-02,965.796,1116.33,0.776283E-02,86.5153,150.533,279.623,0.978805E-01,-1.02366,0.317911E-01,1.02882,0.322818E-13,-0.273082E-14,1.02882,2.71786,135.177,275.462,1.77076,-9999,0.676788E-01,0.260359,6.64864,0.324352,-0.654741,0.518682E-01,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.430927E-02,1.01692,-3.00924,1.03440,4.90086,1.09292,1.23554,1.09292,0.109679,1.09292,800000099,800000099,800000099,800000099,800000099,800000099,899999999,899999999,89999,89999,89,89,8,4,7,10,3,13,0.307135,0.198949,0.146342E-01,0.211846,0.339391E-01,408.198,-0.310789E-02,0.123554E-02,0.109679,281.563,78152.7
TOA5_45735.high_freq_2024_06_09_0030.dat,2024-06-09,01:00,161.0416,0,36000,36000,-0.116403E-01,1,-7.87305,1,7.01501,1,5.48006,1,0.156976,1,-0.129107,-0.161706,0.127524,-0.361853E-02,-0.350613E-11,-0.108436E-12,13.2356,400.242,404.554,0.00000,0,409.343,12.3785,12.5336,0.00000,0,282.781,281.674,77746.4,0.957124,1012.01,0.302399E-01,0.101721E-01,0.737636E-02,958.857,1108.08,0.770680E-02,86.5333,149.222,279.519,0.121057,-0.691550,0.240450E-01,0.702477,-0.115590E-13,-0.264902E-15,0.702477,3.54937,132.694,279.929,1.96156,-9999,0.110280,0.375264,12.4183,0.173655,-1.12231,0.737042E-01,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.114792E-01,1.01403,-7.28118,1.02699,7.02753,1.06102,5.46585,1.06102,0.157256,1.06102,800000099,800000099,800000099,800000099,800000099,800000099,899999999,899999999,89999,89999,89,89,6,0,5,9,18,9,0.514920,0.223842,0.117654E-01,0.186618,0.422153E-01,42.9642,-0.751706E-02,0.546585E-02,0.157256,281.647,78137.5
TOA5_45735.high_freq_2024_06_09_0100.dat,2024-06-09,01:30,161.0624,0,36000,36000,0.233237E-01,1,7.27932,1,-1.59166,2,-1.91289,1,-0.356103E-01,2,-0.226697,3.25692,0.226306E-01,0.728673E-01,-0.449617E-10,-0.159173E-11,13.2556,400.805,405.085,0.00000,1,469.276,14.1893,14.3935,0.00000,1,282.750,281.482,77746.4,0.957128,1013.01,0.302366E-01,-0.230755E-02,0.845635E-02,1098.49,1093.63,0.883513E-02,100.000,0.00000,281.506,0.200229,0.258440E-01,-0.120034E-01,0.202246,-0.468361E-12,-0.339190E-14,0.202246,2.88438,359.280,7.35464,-3.40252,-9999,0.156104,0.377926,-38.1064,-0.565915E-01,-4.57342,-0.480942E-01,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.224964E-01,1.03677,6.95504,1.03345,-2.03782,1.04456,-2.15616,1.04456,-0.455922E-01,1.04456,800000099,800000099,800000099,800000099,800000099,800101099,899999999,899999999,89999,89999,89,89,0,1,1,0,17,0,0.247403,0.500146,0.830198E-02,0.145043,0.244807E-01,39.6854,0.717324E-02,-0.215616E-02,-0.455922E-01,281.539,78119.2
